Frequency,North_Port_Input,South_Port_Output,DS_AFE_Input
699551513.6720,4.5009,24.0071,-0.4797
699652038.5740,3.9739,23.7071,-0.7797
699752563.4770,4.3569,23.8272,-0.4397
699853088.3790,4.6199,24.0773,-0.4297
699953613.2810,4.9629,24.2173,-0.6297
700054138.1840,4.7059,23.9274,-0.6497
700154663.0860,4.9989,24.2575,-0.6897
700255187.9880,4.7219,24.1475,-0.5097
700355712.8910,5.3748,24.3776,-0.0297
700456237.7930,5.2978,24.0576,-0.6897
700556762.6950,4.9667,24.4773,-0.5097
700657287.5980,5.2853,24.4469,-0.2397
700757812.5000,4.8439,24.3064,-0.6097
700858337.4020,4.5526,24.5260,-0.3997
700958862.3050,5.1612,24.7356,-0.8297
701059387.2070,4.9698,24.6752,-0.7697
701159912.1090,5.1584,24.4748,0.0503
701260437.0120,5.0570,24.5444,-0.4897
701360961.9140,5.3157,24.9240,0.6803
701461486.8160,4.8243,24.1035,0.1103
701562011.7190,6.9529,26.2731,0.8603
701662536.6210,7.2015,27.0627,1.7503
701763061.5230,5.1501,24.9523,-0.3397
701863586.4260,5.7585,25.2219,-0.1797
701964111.3280,5.3459,24.5513,-0.7797
702064636.2300,5.4432,24.7207,-0.3497
702165161.1330,4.7006,23.8102,-0.6597
702265686.0350,4.7679,24.1896,-0.5197
702366210.9380,4.7052,24.0991,-0.3497
702466735.8400,4.9626,24.2285,-0.7297
702567260.7420,4.7299,23.8680,-0.5197
702667785.6450,4.6672,23.8974,-0.4497
702768310.5470,4.4446,24.1569,-0.5497
702868835.4490,4.4219,23.8363,-0.4197
702969360.3520,5.3392,24.4058,-0.6297
703069885.2540,4.9466,24.3652,-0.8897
703170410.1560,4.7039,23.8446,-0.3897
703270935.0590,5.2526,24.1443,-0.4897
703371459.9610,4.9838,24.5643,-0.8197
703471984.8630,4.5850,23.9043,-0.5197
703572509.7660,5.0162,24.2943,-0.3997
703673034.6680,5.2274,24.9343,-0.4497
703773559.5700,4.7086,24.0943,-0.2897
703874084.4730,4.7698,23.8343,-0.3597
703974609.3750,5.3110,24.7543,-0.1697
704075134.2770,5.1023,24.4643,-0.3897
704175659.1800,5.3835,24.8343,-0.1497
704276184.0820,5.2047,24.7343,-0.1897
704376708.9840,5.4159,24.4343,-0.6197
704477233.8870,5.4971,24.6843,-0.2197
704577758.7890,5.7183,25.3643,0.0503
704678283.6910,5.7015,24.9649,-0.3797
704778808.5940,7.4364,26.8658,2.4103
704879333.4960,5.7013,25.0867,0.4903
704979858.3980,5.3462,24.9777,0.1903
705080383.3010,7.0711,26.7286,2.0603
705180908.2030,4.8159,24.2695,-0.4797
705281433.1050,4.8708,24.4705,-0.3897
705381958.0080,4.4457,24.1814,-0.0397
705482482.9100,4.6506,24.1624,-0.0397
705583007.8120,5.1555,24.4033,-0.6197
705683532.7150,4.8104,24.3143,-0.3197
705784057.6170,4.9553,23.8452,-0.5297
705884582.5200,5.3202,24.1761,-0.7497
705985107.4220,4.6951,23.5671,-0.6097
706085632.3240,4.5997,23.6382,-0.3597
706186157.2270,4.0643,23.6693,-0.9297
706286682.1290,4.3489,23.3704,-1.0597
706387207.0310,5.0035,24.2115,-0.6597
706487731.9340,4.6581,23.9927,-0.7697
706588256.8360,4.7226,24.4138,-0.4497
706688781.7380,4.5172,24.2049,-0.4397
706789306.6410,5.0618,24.4260,-0.0297
706889831.5430,5.0164,24.3871,-0.2797
706990356.4450,5.6210,24.6883,-0.3297
707090881.3480,5.1056,24.5894,0.0803
707191406.2500,5.5202,24.7005,-0.1397
707291931.1520,5.6447,24.5716,-0.5697
707392456.0550,5.6093,24.5027,0.2103
707492980.9570,5.8085,24.8735,-0.1197
707593505.8590,5.1273,24.4142,-0.3297
707694030.7620,5.3960,24.2449,-0.0997
707794555.6640,5.1748,24.1056,-0.5397
707895080.5660,4.8936,24.4362,-0.3397
707995605.4690,5.9423,25.2969,0.5003
708096130.3710,5.0411,24.0776,-0.2397
708196655.2730,6.3699,26.2383,0.7103
708297180.1760,7.5786,27.2190,2.0703
708397705.0780,4.4774,24.1997,-0.4697
708498229.9800,4.8562,24.8004,-0.5797
708598754.8830,4.1949,24.2211,-0.3697
708699279.7850,4.3237,24.0918,-0.7397
708799804.6880,5.0020,25.0524,-0.0797
708900329.5900,4.9174,25.0330,0.0803
709000854.4920,4.2927,24.1636,-0.2497
709101379.3950,4.6980,24.4542,-0.2897
709201904.2970,4.5333,23.9448,-0.5497
709302429.1990,4.0787,23.9054,-0.5097
709402954.1020,4.8140,24.1160,-0.7097
709503479.0040,4.4793,23.6966,-0.7697
709604003.9060,5.2346,24.5372,-0.8497
709704528.8090,5.3400,24.4378,-0.6897
709805053.7110,5.3353,24.5084,-0.5797
709905578.6130,5.2606,24.3890,-0.8097
710006103.5160,4.4859,23.9196,-0.0397
710106628.4180,4.8413,24.0502,-0.1897
710207153.3200,4.6771,24.0109,-0.4497
710307678.2230,4.6740,24.0417,-0.3797
710408203.1250,5.2608,24.5726,0.1403
710508728.0270,5.0677,24.4335,0.2503
710609252.9300,5.4846,24.3744,-0.6197
710709777.8320,5.3614,24.5952,-0.3297
710810302.7340,5.3383,24.9461,-0.0997
710910827.6370,5.4352,24.6270,-0.5297
711011352.5390,5.2920,24.5479,-0.2397
711111877.4410,5.0989,24.5987,-0.1897
711212402.3440,4.8558,24.6396,0.5403
711312927.2460,5.2427,24.5405,0.1903
711413452.1480,7.1295,27.0213,2.2203
711513977.0510,5.7864,25.7822,1.1203
711614501.9530,5.4855,25.0230,-0.1397
711715026.8550,6.4467,26.0437,1.1603
711815551.7580,5.2678,24.9245,-0.4397
711916076.6600,5.3790,24.9452,-0.4697
712016601.5620,4.9201,24.3059,-0.6097
712117126.4650,4.6713,24.4666,-0.5697
712217651.3670,5.2325,24.2073,-0.9597
712318176.2700,5.0036,24.2280,-0.6297
712418701.1720,4.8448,25.0288,0.2803
712519226.0740,5.1259,24.7595,-0.4297
712619750.9770,5.3471,24.4902,-0.0197
712720275.8790,5.0383,24.5709,0.1603
712820800.7810,5.0194,24.8716,0.2603
712921325.6840,5.3506,24.7524,-0.1097
713021850.5860,5.2239,25.1826,-0.2197
713122375.4880,4.9581,24.7626,0.2303
713222900.3910,5.4623,24.5227,-0.0997
713323425.2930,5.5665,25.0127,-0.2797
713423950.1950,4.8707,24.4928,0.0803
713524475.0980,5.0549,24.2828,0.2003
713625000.0000,4.4791,24.3229,-1.1197
713725524.9020,4.7533,24.6129,-0.5897
713826049.8050,5.1575,25.1530,-0.0797
713926574.7070,4.8417,24.6530,-0.7097
714027099.6090,5.0859,24.9731,-0.1897
714127624.5120,5.3401,24.9731,0.1403
714228149.4140,4.4843,24.3232,-0.3097
714328674.3160,4.7985,24.8032,-0.3097
714429199.2190,4.8712,24.1630,-0.7797
714529724.1210,4.7238,24.3028,-0.3197
714630249.0230,6.1164,25.6326,0.6303
714730773.9260,5.2090,24.4524,-0.5397
714831298.8280,5.7716,25.8622,0.9303
714931823.7300,7.4542,27.1120,1.9503
715032348.6330,4.7468,24.8518,0.1103
715132873.5350,4.7594,24.7716,0.1903
715233398.4380,4.9920,24.5614,0.0803
715333923.3400,5.2646,24.7812,0.2203
715434448.2420,5.3971,24.7810,-0.5897
715534973.1450,4.9797,24.3708,-0.6397
715635498.0470,4.5623,24.4406,-0.4097
715736022.9490,5.4545,24.8004,0.0703
715836547.8520,5.1235,24.8903,-0.1697
715937072.7540,4.7624,24.5103,-0.3797
716037597.6560,5.4214,24.7402,-0.1497
716138122.5590,5.3203,24.8701,-0.0297
716238647.4610,5.2692,24.7600,-0.0797
716339172.3630,5.4582,24.8199,-0.1797
716439697.2660,5.0171,24.6999,0.2603
716540222.1680,4.8261,24.5898,0.1503
716640747.0700,4.8650,24.5297,-0.1697
716741271.9730,5.0239,24.3196,-0.1897
716841796.8750,5.4129,24.8495,-0.3097
716942321.7770,5.1218,24.4195,-0.4497
717042846.6800,5.3308,24.6694,-0.0697
717143371.5820,5.6192,24.8993,0.0303
717243896.4840,5.3563,24.5292,-0.7197
717344421.3870,5.1335,24.4591,-0.2997
717444946.2890,5.1107,24.6790,-0.3397
717545471.1910,5.4279,24.6990,-0.4697
717645996.0940,5.2551,25.0889,-0.7497
717746520.9960,5.0322,24.6188,-0.5697
717847045.8980,4.8394,24.4587,-0.6997
717947570.8010,5.2266,24.9086,-0.5397
718048095.7030,7.5338,27.5785,2.6603
718148620.6050,5.4910,25.4884,0.4503
718249145.5080,5.4281,24.6583,-1.0197
718349670.4100,6.4553,26.1483,1.0303
718450195.3120,5.7325,24.9382,0.0503
718550720.2150,5.7504,24.9780,-0.3697
718651245.1170,4.8789,24.0179,-0.1397
718751770.0200,5.3475,24.6077,-0.0897
718852294.9220,5.2361,24.7176,-0.0697
718952819.8240,4.8146,24.1774,0.0303
719053344.7270,5.2832,24.8573,-0.0497
719153869.6290,5.3318,25.0671,0.0503
719254394.5310,5.1603,24.8670,-0.1897
719354919.4340,5.3789,24.8168,0.0003
719455444.3360,4.8875,24.7067,-0.1997
719555969.2380,4.7660,24.6165,-0.1797
719656494.1410,5.0046,24.5064,-0.1897
719757019.0430,5.2732,24.9462,-0.3897
719857543.9450,5.4217,24.6461,-0.4097
719958068.8480,5.4616,24.3261,-0.3597
720058593.7500,5.4119,24.8662,0.0903
720159118.6520,5.3123,25.1263,0.0803
720259643.5550,5.1726,24.3964,-0.8097
720360168.4570,5.1430,24.3666,-0.3397
720460693.3590,5.3233,24.6967,-0.3797
720561218.2620,5.1236,24.3868,-0.3897
720661743.1640,5.2040,24.6169,0.1303
720762268.0660,5.2043,24.7970,-0.1797
720862792.9690,4.6047,24.3771,-0.0597
720963317.8710,4.8750,24.5972,0.0203
721063842.7730,5.5954,24.6873,-0.3997
721164367.6760,5.0257,24.5475,-0.0697
721264892.5780,6.1461,25.3176,1.3703
721365417.4800,5.3965,24.6681,0.1103
721465942.3830,6.2768,25.9786,1.0403
721566467.2850,7.4472,26.8591,2.4103
721666992.1880,4.8876,24.5496,-0.4297
721767517.0900,5.0180,24.8002,-0.1997
721868041.9920,5.2984,25.0707,-0.2197
721968566.8950,5.2087,24.7612,-0.5497
722069091.7970,4.9591,24.7317,-0.0797
722169616.6990,5.2495,25.1023,-0.1697
722270141.6020,7.8599,27.2028,2.5303
722370666.5040,6.1602,25.6933,1.1803
722471191.4060,5.4306,24.7838,0.2603
722571716.3090,6.5710,26.1743,1.5203
722672241.2110,4.8312,24.8849,-0.0397
722772766.1130,5.2901,24.6452,0.1203
722873291.0160,7.7390,27.5456,2.1303
722973815.9180,6.1979,25.9959,0.9903
723074340.8200,5.0768,24.7263,-0.4397
723174865.7230,6.2356,25.9366,0.5003
723275390.6250,4.6545,25.0570,0.4803
723375915.5270,4.6534,24.5673,-0.4397
723476440.4300,6.7123,26.7977,1.8703
723576965.3320,6.4212,26.8880,2.0703
723677490.2340,5.1501,25.4184,0.3803
723778015.1370,5.7290,25.7887,0.6203
723878540.0390,7.3678,26.8391,2.3903
723979064.9410,6.0767,26.2194,1.5103
724079589.8440,5.3061,24.9797,-0.4397
724180114.7460,6.1765,25.6697,0.8503
724280639.6480,4.9670,24.7097,-0.5997
724381164.5510,5.1074,24.6297,-0.4097
724481689.4530,4.8879,24.8297,-0.2397
724582214.3550,4.9484,24.9997,-0.5497
724682739.2580,4.9088,24.6197,-0.6897
724783264.1600,4.7893,24.8098,-0.1197
724883789.0620,5.1397,24.8098,-0.6497
724984313.9650,5.0402,24.4698,-0.8697
725084838.8670,5.2106,25.1098,0.0503
725185363.7700,5.4611,25.0998,-0.2097
725285888.6720,5.5016,25.2198,-0.6197
725386413.5740,5.2620,25.3198,-0.1097
725486938.4770,5.0435,24.9399,0.6903
725587463.3790,5.0959,24.9202,0.0903
725687988.2810,7.5483,27.2804,2.3503
725788513.1840,5.8007,25.7806,1.1903
725889038.0860,5.4231,24.4808,0.1303
725989562.9880,6.9256,26.1811,1.1403
726090087.8910,7.1280,26.6813,1.6003
726190612.7930,5.5204,24.9015,0.4403
726291137.6950,6.0028,26.0117,0.5603
726391662.5980,7.4553,27.5019,2.2203
726492187.5000,5.3877,25.1522,-0.2297
726592712.4020,5.4601,25.2124,-0.2697
726693237.3050,7.6025,27.1626,2.0903
726793762.2070,6.0449,25.7328,0.3403
726894287.1090,5.2771,24.6533,0.1103
726994812.0120,7.0192,26.6238,1.4003
727095336.9140,5.2613,24.6543,-0.3497
727195861.8160,5.1534,24.5148,-0.1097
727296386.7190,7.7255,27.5553,2.7003
727396911.6210,5.9076,25.6458,0.9803
727497436.5230,5.4897,24.9463,-0.1497
727597961.4260,6.8518,26.3268,1.2803
727698486.3280,5.6239,25.4073,-0.2297
727799011.2300,5.4060,25.2078,-0.6997
727899536.1330,4.8980,24.7483,-0.3697
728000061.0350,5.0901,24.8688,0.0203
728100585.9380,5.5222,25.0093,0.0903
728201110.8400,5.1643,24.7898,-0.3697
728301635.7420,5.0665,24.7201,0.1403
728402160.6450,5.5087,25.1704,0.3603
728502685.5470,5.5309,25.3607,-0.2197
728603210.4490,5.2431,24.7710,-0.0197
728703735.3520,4.9453,24.2713,0.3603
728804260.2540,5.3875,24.8316,-0.0897
728904785.1560,4.7997,24.6919,-0.0797
729005310.0590,4.8219,24.8722,0.4203
729105834.9610,5.0841,24.5525,-0.0497
729206359.8630,4.8263,24.4528,-0.2497
729306884.7660,5.4385,25.3431,0.3103
729407409.6680,5.0807,24.8334,0.1603
729507934.5700,5.6829,25.4137,-0.0797
729608459.4730,5.4550,25.2740,0.1803
729708984.3750,4.4370,24.3037,-0.6497
729809509.2770,5.4190,25.2434,-0.4197
729910034.1800,5.4810,24.7831,-0.1497
730010559.0820,5.1830,24.7828,-0.2697
730111083.9840,4.8149,24.7125,0.0903
730211608.8870,5.1369,24.7122,-0.0097
730312133.7890,4.9789,24.7819,-0.1997
730412658.6910,4.6709,24.5616,-0.0697
730513183.5940,5.9229,25.1013,0.0803
730613708.4960,5.3948,24.7210,-0.6497
730714233.3980,7.7568,27.1007,1.9303
730814758.3010,7.5488,27.1104,1.7103
730915283.2030,4.9008,24.7201,-0.7697
731015808.1050,5.7126,25.1398,0.1603
731116333.0080,5.2343,24.7992,-0.1397
731216857.9100,5.0359,24.5586,-0.8397
731317382.8120,5.3375,25.2181,-0.0697
731417907.7150,5.3692,25.0475,0.0203
731518432.6170,5.4308,25.1869,-0.1997
731618957.5200,5.2024,25.0064,-0.1897
731719482.4220,5.1240,25.1458,-0.2697
731820007.3240,5.5157,25.6252,0.0003
731920532.2270,5.3073,25.4247,-0.1997
732021057.1290,5.2989,24.9541,-0.5697
732121582.0310,5.0206,24.7235,0.3203
732222106.9340,5.0222,25.0830,0.0103
732322631.8360,5.4838,25.3424,0.0303
732423156.7380,5.2544,25.1519,0.3303
732523681.6410,5.0240,24.7515,0.1803
732624206.5430,5.3235,25.1111,0.0903
732724731.4450,4.3730,24.6308,0.1503
732825256.3480,4.6525,24.6304,0.2903
732925781.2500,5.0121,24.8900,-0.3697
733026306.1520,4.3416,25.0596,-0.3597
733126831.0550,4.9211,25.1592,0.3103
733227355.9570,5.0406,24.8789,0.0403
733327880.8590,5.3101,25.0485,-0.2397
733428405.7620,5.3697,25.3181,0.0403
733528930.6640,5.1892,25.0777,0.3003
733629455.5660,5.4587,25.0873,-0.0897
733729980.4690,5.3682,25.2770,0.4103
733830505.3710,5.3772,25.4568,0.5303
733931030.2730,6.6460,26.2168,1.6503
734031555.1760,5.1547,24.8568,0.2903
734132080.0780,5.7535,25.8868,1.2203
734232604.9800,7.9722,27.7468,2.8103
734333129.8830,4.6310,25.3668,0.1403
734433654.7850,4.8497,25.4068,0.5303
734534179.6880,4.9484,25.1768,-0.4997
734634704.5900,4.7972,25.2968,-0.4097
734735229.4920,4.9359,25.1468,-0.2097
734835754.3950,5.0747,25.2568,-0.4197
734936279.2970,5.6234,25.2468,-0.1497
735036804.1990,5.3422,25.0968,-0.1897
735137329.1020,5.1209,24.6768,-0.6297
735237854.0040,5.3519,25.1270,-0.3197
735338378.9060,5.1833,24.9473,-0.0597
735438903.8090,5.1946,24.7876,-0.4697
735539428.7110,5.2660,24.9779,-0.1797
735639953.6130,5.0273,24.6381,-0.0397
735740478.5160,4.8387,25.0584,0.0303
735841003.4180,5.3100,25.1387,0.1803
735941528.3200,5.4614,25.4190,0.1403
736042053.2230,5.2028,25.4093,-0.0597
736142578.1250,4.9341,24.9696,0.3103
736243103.0270,5.1255,24.8498,0.1103
736343627.9300,5.1568,25.0101,0.0703
736444152.8320,5.1882,25.0104,-0.3297
736544677.7340,5.8195,25.3907,-0.0197
736645202.6370,5.9110,25.3208,0.1803
736745727.5390,5.4224,25.2410,-0.3097
736846252.4410,5.3239,25.2111,0.0403
736946777.3440,5.7353,25.2212,-0.1697
737047302.2460,5.7668,25.3414,-0.3197
737147827.1480,5.5982,25.5815,0.4003
737248352.0510,5.2296,24.7016,-0.0897
737348876.9530,7.6911,27.6218,2.4503
737449401.8550,7.2925,27.3019,2.4203
737549926.7580,5.3640,25.2221,0.1803
737650451.6600,5.7954,25.9622,0.5503
737750976.5620,5.1269,25.3723,-0.2397
737851501.4650,5.2283,25.1625,0.1103
737952026.3670,5.3288,25.3225,-0.2397
738052551.2700,4.8566,25.0722,-0.2097
738153076.1720,5.2744,25.5019,-0.1997
738253601.0740,5.5022,25.4216,-0.2797
738354125.9770,4.9101,25.3814,0.1803
738454650.8790,5.0679,25.3611,-0.0197
738555175.7810,4.4057,24.9808,-0.0697
738655700.6840,4.2135,24.9605,0.1803
738756225.5860,4.7213,25.0102,0.2103
738856750.4880,4.9791,25.2799,-0.1597
738957275.3910,5.3370,24.9796,-0.5897
739057800.2930,5.2948,24.8994,-0.0697
739158325.1950,4.8826,25.2491,-0.5897
739258850.0980,5.2804,25.5188,-0.3297
739359375.0000,4.7264,24.5383,-0.1597
739459899.9020,4.4505,24.6375,-0.6197
739560424.8050,4.7445,24.8267,-0.2997
739660949.7070,4.6385,24.3259,-0.3097
739761474.6090,5.1325,25.3251,0.2903
739861999.5120,5.0266,25.3843,0.3103
739962524.4140,5.4306,24.9335,-0.1197
740063049.3160,5.1646,24.6627,-0.0297
740163574.2190,5.3186,24.4719,-0.5597
740264099.1210,5.3026,25.1311,-0.2297
740364624.0230,5.7867,25.6403,0.3103
740465148.9260,5.6907,24.9196,-0.2197
740565673.8280,7.0547,27.3388,2.5503
740666198.7300,5.3387,25.5880,0.6803
740766723.6330,5.7232,26.2671,0.8303
740867248.5350,7.2579,27.8363,2.7303
740967773.4380,5.1926,25.4054,-0.2497
741068298.3400,5.4073,25.5946,0.0103
741168823.2420,4.9320,24.7837,-0.5997
741269348.1450,5.1268,25.0928,-0.7597
741369873.0470,5.1415,25.1620,-0.0797
741470397.9490,4.8262,24.5111,-0.2697
741570922.8520,5.1909,24.7702,-0.5497
741671447.7540,5.5456,25.2294,-0.5297
741771972.6560,4.8403,24.9885,0.1303
741872497.5590,4.7350,24.7177,0.2203
741973022.4610,4.9397,24.7768,-0.6497
742073547.3630,4.7544,24.9559,-0.4697
742174072.2660,5.2149,24.7453,0.2203
742274597.1680,5.0262,24.6647,-0.2197
742375122.0700,4.9475,25.2141,0.1003
742475646.9730,5.1788,25.2534,0.5503
742576171.8750,4.4002,24.4728,-0.1397
742676696.7770,4.7315,24.4822,-0.4997
742777221.6800,2.3828,22.7316,-2.1897
742877746.5820,4.2842,24.6210,-0.1497
742978271.4840,-13.3145,5.7904,-19.3197
743078796.3870,-4.2032,15.9098,-9.0597
743179321.2890,-19.2419,-0.0909,-25.4397
743279846.1910,-16.9905,2.0685,-23.1897
743380371.0940,-22.9292,-3.7121,-29.1697
743480895.9960,-21.1675,-1.9627,-27.3597
743581420.8980,-26.1708,-7.0932,-32.4897
743681945.8010,-24.5441,-5.4437,-30.8597
743782470.7030,-18.0673,2.2759,-22.8897
743882995.6050,-27.1206,-7.8546,-33.4897
743983520.5080,-1.6238,18.5249,-7.2597
744084045.4100,-7.5471,12.7544,-12.9397
744184570.3120,3.5797,23.5839,-1.6397
744285095.2150,1.6164,21.5635,-3.6997
744385620.1170,5.2032,25.5430,-0.0297
744486145.0200,4.7300,24.9925,-0.4897
744586669.9220,5.4867,25.6020,0.1103
744687194.8240,5.2935,25.6415,0.3403
744787719.7270,5.3602,25.6610,0.3803
744888244.6290,5.5965,25.6706,0.0703
744988769.5310,5.5114,26.1001,-0.0997
745089294.4340,5.3563,25.7196,0.3103
745189819.3360,5.7912,25.5091,-0.0597
745290344.2380,5.8961,25.6186,0.0303
745390869.1410,5.0611,25.4081,0.5203
745491394.0430,5.4860,25.4377,0.1103
745591918.9450,5.2509,25.3772,0.5503
745692443.8480,4.9658,25.3667,0.5503
745792968.7500,5.7607,25.3862,0.2103
745893493.6520,5.3756,25.5858,0.3003
745994018.5550,6.0106,25.6053,0.5203
746094543.4570,6.0755,25.5248,0.3903
746195068.3590,5.1904,24.8043,0.4803
746295593.2620,5.4126,25.0638,0.5003
746396118.1640,5.6716,25.7133,0.4103
746496643.0660,5.6005,25.3228,0.5103
746597167.9690,5.8695,25.9623,0.8303
746697692.8710,5.6785,25.5418,0.4203
746798217.7730,5.6474,25.2113,0.6203
746898742.6760,5.8864,25.6208,0.9003
746999267.5780,5.2254,25.4003,-0.2197
747099792.4800,5.2343,25.0898,0.1903
747200317.3830,4.9633,24.7394,0.6503
747300842.2850,5.1522,25.1888,0.2403
747401367.1880,5.0312,24.6084,0.2203
747501892.0900,5.2502,24.4379,0.3703
747602416.9920,4.7491,25.3574,-0.2497
747702941.8950,4.6369,25.0471,0.0403
747803466.7970,5.8342,24.9869,0.2803
747903991.6990,5.1814,25.3567,-0.2497
748004516.6020,5.1786,25.4264,0.3103
748105041.5040,5.7158,24.9963,0.4703
748205566.4060,5.5830,25.3160,-0.0597
748306091.3090,5.3202,25.3458,0.2803
748406616.2110,5.7175,24.8856,0.1603
748507141.1130,5.7947,25.3054,-0.2697
748607666.0160,4.8419,25.6352,0.2603
748708190.9180,5.0191,25.2250,0.7103
748808715.8200,5.3563,25.5348,0.6203
748909240.7230,5.0935,25.4146,0.0603
749009765.6250,5.3708,25.4844,-0.0497
749110290.5270,5.4522,25.7844,0.4803
749210815.4300,5.0043,25.1545,0.0603
749311340.3320,5.2965,25.0645,0.0003
749411865.2340,3.8886,23.9646,-1.7097
749512390.1370,4.6308,25.0047,-0.5697
749612915.0390,-0.6471,19.2647,-5.8697
749713439.9410,2.1650,21.9948,-3.1597
749813964.8440,-11.1628,9.1848,-16.2597
749914489.7460,-5.3107,14.8649,-10.5497
750015014.6480,-0.7685,19.2049,-6.0897
750115539.5510,-5.5864,14.4550,-10.8997
750216064.4530,3.4358,24.1251,-1.1397
750316589.3550,1.9379,22.2451,-3.1197
750417114.2580,5.5003,25.3052,0.1903
750517639.1600,4.5452,25.0551,-0.1197
750618164.0620,5.9902,25.1651,0.2403
750718688.9650,6.2753,25.0950,0.3003
750819213.8670,5.3603,25.5249,0.6103
750919738.7700,5.5753,25.5549,0.4603
751020263.6720,5.5803,25.4848,0.1103
751120788.5740,5.5253,25.2148,0.2703
751221313.4770,5.3204,25.5347,0.1203
751321838.3790,5.4654,25.8446,0.2803
751422363.2810,5.2204,25.3946,-0.0097
751522888.1840,5.2054,25.1745,0.1403
751623413.0860,5.4904,25.4645,0.0803
751723937.9880,5.4255,25.5844,-0.1497
751824462.8910,5.5996,25.6643,0.0003
751924987.7930,5.3110,25.7441,0.1603
752025512.6950,6.0023,25.5839,0.4103
752126037.5980,6.0337,25.6737,0.0603
752226562.5000,5.1150,25.3336,0.8503
752327087.4020,5.4164,25.3034,0.4403
752427612.3050,5.5978,25.6532,0.8403
752528137.2070,5.6191,25.6530,0.8003
752628662.1090,5.8705,25.6728,0.3603
752729187.0120,5.6619,25.4126,0.6903
752829711.9140,5.7232,25.6424,0.7203
752930236.8160,5.7246,25.8622,0.5703
753030761.7190,5.9960,25.7021,0.0003
753131286.6210,5.9873,25.2319,0.3203
753231811.5230,6.2367,25.2317,0.2303
753332336.4260,6.1336,25.6516,0.2203
753432861.3280,5.9905,25.2215,0.4503
753533386.2300,5.8274,25.0514,0.2303
753633911.1330,6.0243,25.2613,0.8003
753734436.0350,6.2112,25.3313,0.7103
753834960.9380,5.2481,25.6012,0.3803
753935485.8400,5.4450,25.4511,0.5303
754036010.7420,5.7919,25.8910,0.3603
754136535.6450,5.7488,25.6809,0.3103
754237060.5470,5.3557,25.5008,-0.0197
754337585.4490,5.6926,25.8707,0.0603
754438110.3520,5.8596,25.5206,0.3403
754538635.2540,5.4565,25.5405,0.1803
754639160.1560,5.4435,25.9406,0.5003
754739685.0590,6.0307,25.6308,0.5003
754840209.9610,5.7879,26.4510,0.5803
754940734.8630,5.6251,26.2212,0.5303
755041259.7660,6.0523,25.4213,0.3603
755141784.6680,5.9295,26.0915,0.3003
755242309.5700,5.1766,25.5117,0.2603
755342834.4730,5.6638,25.3319,0.3503
755443359.3750,3.6710,23.8821,-1.6097
755543884.2770,4.7982,25.1023,-0.4697
755644409.1800,-2.0246,18.8924,-6.4597
755744934.0820,1.5226,22.0426,-3.4197
755845458.9840,-17.4403,2.6728,-22.3797
755945983.8870,-7.5631,13.1830,-12.0797
756046508.7890,-40.2628,-19.3765,-47.0197
756147033.6910,-33.7219,-13.9359,-39.4597
756247558.5940,-40.5310,-19.8854,-48.0697
756348083.4960,-40.3200,-20.0848,-47.8297
756448608.3980,-40.5191,-19.7443,-48.5897
756549133.3010,-40.8582,-19.6437,-48.4397
756649658.2030,-40.7873,-19.9032,-48.6897
756750183.1050,-40.5264,-19.8926,-48.6397
756850708.0080,-40.9655,-20.2221,-48.6497
756951232.9100,-40.8446,-20.0915,-48.8797
757051757.8120,-41.1537,-19.5810,-48.4697
757152282.7150,-40.7827,-19.8904,-48.4697
757252807.6170,-41.2218,-19.6399,-48.8697
757353332.5200,-41.0608,-19.4793,-48.7897
757453857.4220,-40.9071,-19.3185,-48.8697
757554382.3240,-40.9734,-19.1578,-49.2697
757654907.2270,-40.8097,-19.4070,-48.2097
757755432.1290,-40.9360,-19.7262,-48.5097
757855957.0310,-40.3523,-19.2454,-49.4697
757956481.9340,-40.1786,-19.0947,-48.5297
758057006.8360,-40.5849,-19.8239,-48.4697
758157531.7380,-40.5712,-19.5031,-48.9097
758258056.6410,-40.3775,-20.1323,-48.4397
758358581.5430,-40.6938,-20.1416,-48.2497
758459106.4450,-40.1701,-19.6208,-48.3097
758559631.3480,-40.1264,-19.7100,-48.5197
758660156.2500,-40.7627,-19.4992,-48.3797
758760681.1520,-40.5490,-19.3184,-48.1497
758861206.0550,-40.5150,-19.9777,-48.4397
758961730.9570,-40.9211,-19.8669,-48.2997
759062255.8590,-40.8172,-19.9961,-48.8397
759162780.7620,-40.3932,-19.9653,-48.5497
759263305.6640,-40.7793,-19.5245,-48.8897
759363830.5660,-40.8153,-19.7437,-49.0697
759464355.4690,-40.4914,-19.9129,-48.5597
759564880.3710,-40.4675,-19.7521,-48.9197
759665405.2730,-40.5635,-19.4913,-48.2497
759765930.1760,-40.6396,-19.4805,-48.1497
759866455.0780,-40.5456,-19.4997,-48.2697
759966979.9800,-40.3817,-19.6989,-48.3697
760067504.8830,-40.1677,-19.8781,-48.1597
760168029.7850,-40.1547,-19.8374,-48.2097
760268554.6880,-40.1927,-19.5667,-48.3097
760369079.5900,-40.3207,-19.7660,-48.2597
760469604.4920,-40.2587,-19.6554,-47.8797
760570129.3950,-40.4167,-19.6847,-48.2497
760670654.2970,-40.1047,-19.3041,-48.6497
760771179.1990,-39.9128,-19.4634,-48.6297
760871704.1020,-39.7208,-18.9427,-47.4697
760972229.0040,-39.9588,-19.3120,-47.8397
