Frequency,North_Port_Input,South_Port_Output,DS_AFE_Input
680753356.9340,-1.3544,22.0098,-9.5597
680853881.8360,-1.4045,21.2598,-9.9697
680954406.7380,-1.7846,21.8099,-9.7097
681054931.6410,-1.6746,21.2599,-9.7597
681155456.5430,-1.4939,21.1602,-10.0397
681255981.4450,-1.2333,21.1604,-9.3197
681356506.3480,-1.2526,21.1206,-9.3397
681457031.2500,-1.7820,21.1108,-9.6797
681557556.1520,-1.8613,21.3610,-9.7697
681658081.0550,-1.4207,21.1613,-9.5397
681758605.9570,-1.3901,20.7715,-9.7097
681859130.8590,-1.2994,21.0317,-9.0297
681959655.7620,-1.3888,21.1119,-9.0597
682060180.6640,-1.6381,21.3921,-10.0097
682160705.5660,-1.8575,21.2824,-9.5097
682261230.4690,-2.0369,21.3626,-9.5897
682361755.3710,-1.7762,21.2528,-9.8697
682462280.2730,-1.0954,21.3831,-9.5797
682562805.1760,-1.3645,21.6134,-9.7297
682663330.0780,-1.2135,21.5637,-9.6997
682763854.9800,-1.1525,21.3540,-9.5297
682864379.8830,-1.4915,22.0743,-8.6297
682964904.7850,-1.8205,21.7946,-8.9797
683065429.6880,-1.5895,21.9950,-9.3697
683165954.5900,-1.3085,21.9053,-9.2097
683266479.4920,-1.4975,21.6056,-10.0497
683367004.3950,-1.5465,21.7659,-9.5397
683467529.2970,-3.5256,20.3162,-11.9597
683568054.1990,-2.1046,21.3365,-10.8897
683668579.1020,-8.9036,13.9368,-17.4797
683769104.0040,-5.4826,18.0072,-14.0197
683869628.9060,-16.2515,6.9474,-24.6297
683970153.8090,-14.9605,7.6176,-23.3097
684070678.7110,-6.0294,16.3679,-14.5497
684171203.6130,-9.6683,12.9681,-18.3097
684271728.5160,-2.4173,20.3083,-10.8197
684372253.4180,-3.7962,18.4385,-11.9997
684472778.3200,-1.5651,21.7487,-10.2097
684573303.2230,-1.7040,21.6089,-10.8097
684673828.1250,-1.7030,21.5992,-9.3497
684774353.0270,-1.4919,21.4494,-9.3897
684874877.9300,-1.2508,21.5296,-9.4097
684975402.8320,-1.8997,21.7198,-9.1797
685075927.7340,-0.8487,22.1900,-10.0797
685176452.6370,-0.9376,21.6102,-9.7197
685276977.5390,-1.3265,21.7105,-9.2897
685377502.4410,-1.1153,22.0708,-9.6097
685478027.3440,-1.3641,21.4910,-9.7197
685578552.2460,-1.3330,21.6413,-9.5097
685679077.1480,-1.8318,21.2815,-9.3897
685779602.0510,-1.6207,21.2618,-9.5397
685880126.9530,-1.6395,21.4421,-9.6697
685980651.8550,-1.8684,21.7023,-9.4497
686081176.7580,-1.3872,21.8726,-9.6597
686181701.6600,-1.4661,21.5529,-9.4497
686282226.5620,-1.8149,21.5431,-9.3697
686382751.4650,-1.4638,21.7634,-9.6197
686483276.3670,-1.7426,22.4936,-9.7997
686583801.2700,-1.9815,21.9639,-9.7197
686684326.1720,-1.2302,21.9844,-9.7697
686784851.0740,-1.6990,22.4449,-9.6097
686885375.9770,-1.5577,21.9354,-9.5297
686985900.8790,-1.4265,21.8458,-9.6997
687086425.7810,-0.7252,22.1963,-9.7997
687186950.6840,-1.1440,22.1868,-9.6397
687287475.5860,-1.5627,21.7873,-9.9697
687388000.4880,-1.0115,21.9978,-9.8397
687488525.3910,-1.4702,21.8683,-9.4497
687589050.2930,-1.3690,21.6188,-9.8497
687689575.1950,-1.9277,21.4092,-9.4497
687790100.0980,-2.0865,22.0297,-9.5397
687890625.0000,-1.3052,21.6102,-9.7397
687991149.9020,-1.6040,21.2407,-9.5597
688091674.8050,-1.1625,21.7214,-9.7297
688192199.7070,-1.1811,21.8621,-9.6197
688292724.6090,-1.3096,21.9828,-9.3297
688393249.5120,-1.2482,21.6735,-9.7297
688493774.4140,-1.4468,21.6942,-9.0397
688594299.3160,-1.4653,21.7549,-9.2497
688694824.2190,-1.3239,21.8656,-9.4797
688795349.1210,-1.3425,21.7263,-8.9597
688895874.0230,-1.2310,21.5270,-9.8297
688996398.9260,-1.1696,21.5077,-9.6497
689096923.8280,-1.0182,21.5284,-9.6897
689197448.7300,-1.1967,21.7791,-9.9497
689297973.6330,-1.6953,21.5498,-10.0397
689398498.5350,-1.3444,21.6704,-9.5797
689499023.4380,-3.9043,18.5209,-12.3797
689599548.3400,-2.2743,20.4614,-10.9497
689700073.2420,-10.5843,12.3019,-18.8797
689800598.1450,-6.4243,15.9224,-14.6097
689901123.0470,-14.0743,8.9429,-22.6897
690001647.9490,-16.8842,6.1934,-25.6297
690102172.8520,-5.5842,17.2339,-13.7997
690202697.7540,-8.6142,14.4444,-16.9797
690303222.6560,-2.4942,21.1649,-10.2597
690403747.5590,-3.5641,19.1454,-11.7797
690504272.4610,-1.5541,21.5259,-9.9197
690604797.3630,-1.9841,22.0764,-9.8497
690705322.2660,-1.8841,21.6669,-9.8797
690805847.1680,-1.7652,21.5272,-9.7997
690906372.0700,-0.8573,21.8973,-9.7697
691006896.9730,-1.1094,21.7275,-9.8697
691107421.8750,-1.0815,21.8976,-9.6097
691207946.7770,-0.9336,22.0778,-9.4597
691308471.6800,-1.5556,21.7379,-9.5597
691408996.5820,-1.3077,21.7280,-9.5397
691509521.4840,-1.2298,21.9382,-9.4997
691610046.3870,-1.1619,21.7883,-9.6497
691710571.2890,-0.6740,21.8984,-9.3797
691811096.1910,-1.2861,21.8286,-9.4197
691911621.0940,-1.3781,21.6187,-9.6997
692012145.9960,-0.7102,21.4989,-9.7397
692112670.8980,-1.1123,21.6190,-9.2497
692213195.8010,-1.2149,21.7591,-9.3797
692313720.7030,-1.7677,21.8492,-9.4297
692414245.6050,-1.8004,21.7592,-9.2497
692514770.5080,-1.4132,21.8193,-9.7797
692615295.4100,-1.6660,21.8394,-9.6697
692715820.3120,-1.4787,21.7695,-9.8597
692816345.2150,-1.4115,21.6095,-9.7197
692916870.1170,-1.6943,21.4996,-10.0197
693017395.0200,-1.7171,21.5497,-9.8697
693117919.9220,-1.7798,21.4297,-9.5997
693218444.8240,-1.7226,21.5698,-9.8397
693318969.7270,-1.4054,21.5799,-9.8797
693419494.6290,-1.3081,21.6000,-9.7897
693520019.5310,-1.4509,22.1200,-9.8197
693620544.4340,-1.4321,21.7902,-9.9897
693721069.3360,-1.7433,21.9004,-9.3397
693821594.2380,-1.7345,21.9906,-9.4997
693922119.1410,-1.5056,22.0508,-9.3297
694022644.0430,-1.7568,21.8010,-9.3397
694123168.9450,-1.5780,22.5712,-9.5197
694223693.8480,-1.5491,22.4014,-9.3997
694324218.7500,-1.6403,21.8716,-9.7497
694424743.6520,-1.8215,22.2218,-9.5697
694525268.5550,-1.9326,21.6720,-9.2897
694625793.4570,-1.7738,22.0422,-9.6297
694726318.3590,-1.7450,21.4724,-9.3497
694826843.2620,-1.7261,21.4426,-9.4997
694927368.1640,-1.5170,21.9728,-9.8497
695027893.0660,-1.5761,21.7530,-9.6697
695128417.9690,-1.2852,22.1333,-9.8097
695228942.8710,-1.0343,21.9236,-9.7797
695329467.7730,-1.9534,21.5439,-10.4897
695429992.6760,-1.8925,22.0041,-10.1397
695530517.5780,-4.9016,18.1944,-12.9997
695631042.4800,-2.9307,20.4347,-11.1897
695731567.3830,-12.6698,11.1650,-20.4997
695832092.2850,-7.7289,15.3652,-15.8397
695932617.1880,-12.1580,11.5355,-20.4997
696033142.0900,-17.9471,5.9058,-26.0797
696133666.9920,-5.1462,18.2761,-13.1397
696234191.8950,-7.6853,15.9463,-15.7397
696334716.7970,-2.5040,21.8966,-10.0097
696435241.6990,-3.3118,20.2569,-11.2497
696535766.6020,-1.7397,21.6772,-9.7597
696636291.5040,-2.0476,22.0775,-9.8097
696736816.4060,-1.7555,21.8978,-9.9997
696837341.3090,-2.0333,21.8981,-9.9097
696937866.2110,-1.1312,22.0483,-9.6797
697038391.1130,-1.1291,21.9786,-10.0197
697138916.0160,-1.2570,21.9889,-9.5897
697239440.9180,-1.1548,22.1592,-9.5597
697339965.8200,-1.5927,21.9395,-9.4697
697440490.7230,-1.3906,21.9798,-9.3797
697541015.6250,-1.3384,22.2801,-9.3597
697641540.5270,-1.1863,22.1503,-9.4397
697742065.4300,-0.8039,21.9307,-9.6997
697842590.3320,-1.2013,22.0412,-9.4097
697943115.2340,-1.6387,21.6517,-9.9797
698043640.1370,-1.1661,21.5522,-10.0697
698144165.0390,-1.6334,21.4627,-9.6397
698244689.9410,-1.4508,21.5032,-9.7097
698345214.8440,-2.1382,21.5936,-9.7797
698445739.7460,-2.1356,21.6841,-9.7297
698546264.6480,-1.6430,21.7446,-9.7697
698646789.5510,-1.9403,21.7051,-9.8697
698747314.4530,-1.5877,21.9856,-9.8797
698847839.3550,-1.4851,21.8861,-9.9497
698948364.2580,-1.7125,21.8366,-9.9697
699048889.1600,-1.9298,21.7070,-9.9497
699149414.0620,-1.6681,21.7877,-9.4397
699249938.9650,-1.8165,21.8284,-9.6397
699350463.8670,-1.2950,22.0490,-9.7497
699450988.7700,-1.2735,21.9697,-9.5297
699551513.6720,-1.2520,22.5204,-9.5197
699652038.5740,-1.0905,22.3511,-9.7897
699752563.4770,-1.5290,22.3118,-9.2197
699853088.3790,-1.5075,22.4224,-9.3297
699953613.2810,-1.2560,22.4031,-9.5197
700054138.1840,-1.5145,22.2038,-9.3897
700154663.0860,-1.6729,22.5345,-9.6597
700255187.9880,-1.4914,22.5552,-9.6597
700355712.8910,-1.7199,22.2258,-9.8597
700456237.7930,-1.9184,22.1365,-9.7897
700556762.6950,-1.4388,22.0772,-9.1697
700657287.5980,-1.7293,22.3680,-9.4397
700757812.5000,-1.4998,21.9687,-9.2497
700858337.4020,-1.4203,22.0194,-9.4297
700958862.3050,-1.2908,22.0202,-9.7697
701059387.2070,-1.4213,22.1609,-9.5197
701159912.1090,-1.4618,22.2716,-10.1197
701260437.0120,-1.0123,22.0723,-9.8597
701360961.9140,-2.4428,21.4131,-10.9197
701461486.8160,-1.8733,22.0538,-10.5497
701562011.7190,-6.0938,17.4445,-14.1497
701662536.6210,-3.8843,19.8653,-11.9797
701763061.5230,-15.1548,9.1660,-22.7897
701863586.4260,-9.2756,14.4267,-17.2697
701964111.3280,-10.5981,13.5075,-18.7497
702064636.2300,-16.9106,7.0682,-25.2797
702165161.1330,-4.6731,19.1789,-12.5597
702265686.0350,-6.9456,17.0197,-14.8297
702366210.9380,-2.5381,22.1204,-10.0197
702466735.8400,-3.0406,21.1411,-10.8397
702567260.7420,-1.9731,21.7819,-9.8697
702667785.6450,-2.0856,21.8326,-9.8897
702768310.5470,-1.7481,21.9633,-10.3197
702868835.4490,-2.1506,21.9141,-10.2497
702969360.3520,-1.6532,21.8748,-9.8697
703069885.2540,-1.5057,21.8855,-10.3197
703170410.1560,-1.6782,21.6863,-9.8397
703270935.0590,-1.7106,21.8870,-10.0297
703371459.9610,-1.9130,21.8278,-9.7697
703471984.8630,-1.8254,21.8185,-9.6497
703572509.7660,-1.7178,22.2693,-9.6297
703673034.6680,-1.5501,22.3700,-9.5797
703773559.5700,-1.2225,21.8808,-10.1997
703874084.4730,-1.4549,22.0915,-9.7297
703974609.3750,-1.5973,21.8323,-9.9797
704075134.2770,-1.5796,21.7830,-10.2997
704175659.1800,-1.4120,22.1538,-9.3997
704276184.0820,-1.2944,21.8445,-9.4697
704376708.9840,-1.8268,22.1253,-9.4297
704477233.8870,-1.7191,22.3060,-9.3897
704577758.7890,-1.4815,22.3068,-9.6397
704678283.6910,-1.6226,22.2675,-9.3697
704778808.5940,-1.7727,22.3483,-9.6797
704879333.4960,-1.2527,22.5090,-9.8997
704979858.3980,-1.7528,22.1397,-9.8397
705080383.3010,-1.9328,22.0705,-9.9797
705180908.2030,-1.8229,22.0312,-9.5197
705281433.1050,-2.0429,22.0319,-9.5897
705381958.0080,-1.4530,22.2727,-9.8797
705482482.9100,-1.6430,22.1334,-9.5697
705583007.8120,-1.4231,22.5841,-9.5897
705683532.7150,-1.1131,22.5149,-9.7497
705784057.6170,-1.6732,22.3556,-9.4197
705884582.5200,-1.5832,22.5063,-9.4597
705985107.4220,-1.2533,22.5970,-9.5997
706085632.3240,-1.3716,22.2977,-9.5897
706186157.2270,-1.6194,22.5982,-9.3897
706286682.1290,-1.4172,22.6888,-9.5697
706387207.0310,-1.7349,22.6494,-9.6497
706487731.9340,-1.7827,22.4399,-9.5997
706588256.8360,-1.5405,22.2005,-9.4197
706688781.7380,-1.6382,22.5211,-9.2397
706789306.6410,-1.9560,21.9616,-9.6097
706889831.5430,-1.8338,22.0222,-9.7497
706990356.4450,-1.7515,21.5628,-10.2197
707090881.3480,-1.8893,21.8233,-9.9297
707191406.2500,-1.9470,22.0639,-10.6797
707291931.1520,-1.5948,21.9345,-10.3597
707392456.0550,-3.1226,21.2550,-11.2297
707492980.9570,-2.1799,21.9956,-10.8897
707593505.8590,-7.0172,17.0861,-14.8697
707694030.7620,-4.7445,19.4667,-12.5797
707794555.6640,-16.9117,7.6872,-24.7197
707895080.5660,-10.6390,13.6778,-18.4597
707995605.4690,-8.7763,15.2783,-16.5197
708096130.3710,-14.3236,9.9889,-22.2497
708196655.2730,-3.9609,20.8794,-11.6597
708297180.1760,-5.5481,18.3799,-13.5197
708397705.0780,-1.6654,22.2805,-9.7497
708498229.9800,-2.7327,21.9010,-10.5897
708598754.8830,-1.5700,22.5516,-9.6697
708699279.7850,-1.3773,22.6921,-9.8297
708799804.6880,-1.7546,22.4227,-9.3897
708900329.5900,-1.8222,22.5134,-9.4297
709000854.4920,-1.4099,22.1842,-10.1697
709101379.3950,-1.2275,22.2749,-9.8297
709201904.2970,-1.8952,22.4656,-9.5797
709302429.1990,-1.7428,22.3264,-9.8597
709402954.1020,-1.8105,22.5071,-9.5397
709503479.0040,-1.8281,22.2778,-9.5397
709604003.9060,-1.8058,22.3485,-9.6097
709704528.8090,-1.8134,22.2593,-9.7097
709805053.7110,-1.7011,22.1800,-9.5497
709905578.6130,-1.9687,22.4807,-9.4597
710006103.5160,-1.5563,22.2215,-9.9697
710106628.4180,-1.3140,22.0622,-9.7597
710207153.3200,-1.9417,22.6230,-9.8197
710307678.2230,-1.8596,22.5640,-9.6997
710408203.1250,-1.3475,22.4849,-9.8197
710508728.0270,-1.5054,22.4959,-9.6397
710609252.9300,-1.4433,22.1868,-9.7797
710709777.8320,-1.4712,22.5378,-9.7997
710810302.7340,-1.8691,21.6088,-9.8297
710910827.6370,-1.7070,21.6597,-10.0097
711011352.5390,-1.9749,22.0407,-10.4397
711111877.4410,-1.8028,21.8016,-9.9697
711212402.3440,-1.9507,22.4926,-9.6297
711312927.2460,-2.0686,22.6435,-10.4697
711413452.1480,-1.7965,22.2145,-10.3597
711513977.0510,-1.7144,22.1155,-9.8297
711614501.9530,-1.5430,22.1564,-10.3597
711715026.8550,-1.7721,22.3874,-10.6297
711815551.7580,-2.2611,22.0384,-10.4497
711916076.6600,-1.8002,22.2694,-10.3597
712016601.5620,-1.1893,22.4504,-9.6697
712117126.4650,-1.6984,22.2114,-9.9197
712217651.3670,-1.7575,22.3324,-9.9097
712318176.2700,-1.5866,22.4434,-9.8997
712418701.1720,-1.7157,22.8144,-9.2397
712519226.0740,-1.6448,22.7154,-9.5197
712619750.9770,-1.8539,22.3764,-9.7497
712720275.8790,-1.5930,22.5774,-9.2797
712820800.7810,-1.6821,22.0884,-9.3897
712921325.6840,-2.0612,22.2094,-9.6097
713021850.5860,-1.7319,22.2502,-9.9097
713122375.4880,-1.9532,22.1510,-9.5397
713222900.3910,-1.2746,22.4817,-10.1797
713323425.2930,-1.3159,22.2925,-10.1597
713423950.1950,-3.2073,20.9232,-11.0597
713524475.0980,-2.0687,22.3140,-10.2897
713625000.0000,-8.1800,16.7947,-15.9097
713725524.9020,-5.0714,19.1254,-13.0297
713826049.8050,-18.1827,6.1162,-26.2697
713926574.7070,-12.8441,11.8069,-20.6897
714027099.6090,-8.2054,16.2377,-16.5197
714127624.5120,-12.6468,11.2684,-21.1397
714228149.4140,-3.4182,20.6991,-11.6797
714328674.3160,-5.3295,19.1099,-13.8197
714429199.2190,-2.0820,22.6004,-9.9297
714529724.1210,-2.7145,22.0608,-10.1697
714630249.0230,-1.6071,22.5913,-10.0897
714730773.9260,-1.4897,22.7018,-10.0297
714831298.8280,-2.0022,22.6922,-9.5597
714931823.7300,-1.7448,22.7427,-9.7197
715032348.6330,-2.1173,22.5032,-9.7797
715132873.5350,-2.2399,22.4836,-9.5097
715233398.4380,-2.4025,22.3741,-10.2097
715333923.3400,-2.1650,22.5346,-10.0097
715434448.2420,-1.7976,22.2350,-9.9097
715534973.1450,-2.0702,22.2055,-9.8397
715635498.0470,-1.5727,22.1660,-9.9397
715736022.9490,-1.5450,22.2864,-9.9997
715836547.8520,-1.4053,22.4567,-9.7697
715937072.7540,-1.6956,22.0069,-9.7897
716037597.6560,-1.9159,22.5172,-9.6597
716138122.5590,-1.7761,22.6774,-9.8397
716238647.4610,-1.3864,22.5877,-9.6097
716339172.3630,-1.7367,22.7679,-9.5797
716439697.2660,-1.7170,22.3482,-9.6397
716540222.1680,-1.5272,22.2984,-9.8697
716640747.0700,-1.1175,22.7187,-9.1597
716741271.9730,-1.5178,22.3789,-9.1397
716841796.8750,-1.3481,22.4792,-9.9397
716942321.7770,-1.5083,22.5394,-9.7397
717042846.6800,-1.4886,23.2397,-9.4497
717143371.5820,-1.0282,23.0098,-9.8897
717243896.4840,-1.8862,22.7899,-9.8297
717344421.3870,-1.8842,22.9299,-9.4197
717444946.2890,-1.3822,22.4300,-9.6897
717545471.1910,-1.8502,22.7700,-9.6897
717645996.0940,-1.3482,23.0201,-9.8697
717746520.9960,-1.1262,22.8401,-9.6597
717847045.8980,-1.5543,21.9402,-9.5997
717947570.8010,-1.5023,22.6302,-9.6897
718048095.7030,-1.7903,22.3003,-9.6797
718148620.6050,-1.9683,21.6003,-9.8197
718249145.5080,-1.3463,22.4504,-9.8297
718349670.4100,-1.1443,22.5604,-9.8097
718450195.3120,-1.6123,22.1905,-9.5297
718550720.2150,-1.8203,22.5805,-9.5897
718651245.1170,-1.9782,22.8904,-10.0397
718751770.0200,-1.4361,22.4203,-9.8497
718852294.9220,-2.0240,22.0902,-9.6297
718952819.8240,-2.1920,22.5301,-9.6197
719053344.7270,-1.8399,22.6900,-9.5897
719153869.6290,-1.9078,22.4699,-9.6297
719254394.5310,-1.4057,22.2498,-10.6597
719354919.4340,-1.7536,22.1097,-10.1197
719455444.3360,-4.1015,20.4897,-12.4497
719555969.2380,-2.3595,21.5996,-11.1397
719656494.1410,-9.2574,14.8895,-17.4897
719757019.0430,-6.0853,18.3794,-14.5797
719857543.9450,-17.3032,6.5593,-26.0697
719958068.8480,-15.1316,9.5592,-22.6597
720058593.7500,-7.4101,17.2892,-15.5997
720159118.6520,-11.2287,12.9891,-19.6097
720259643.5550,-3.0773,21.3590,-11.1797
720360168.4570,-4.6858,19.7589,-13.2297
720460693.3590,-1.9044,22.6689,-10.0297
720561218.2620,-2.7529,22.3088,-10.0897
720661743.1640,-1.6415,22.7187,-10.1597
720762268.0660,-1.4001,22.7387,-10.2897
720862792.9690,-1.8486,22.7986,-9.5997
720963317.8710,-1.6872,22.8985,-9.6797
721063842.7730,-1.9458,22.8485,-9.7097
721164367.6760,-2.0043,22.6284,-9.4897
721264892.5780,-2.1029,22.7183,-10.0297
721365417.4800,-2.0619,22.7685,-9.9697
721465942.3830,-1.4210,22.4986,-9.7297
721566467.2850,-1.5402,22.6288,-9.6597
721666992.1880,-1.4793,22.4589,-9.7797
721767517.0900,-1.3384,22.5591,-9.7697
721868041.9920,-1.3775,22.8092,-9.6797
721968566.8950,-1.4066,22.4993,-9.6197
722069091.7970,-1.9657,22.6495,-9.6197
722169616.6990,-1.7848,22.7396,-9.7797
722270141.6020,-1.6739,22.3498,-9.7797
722370666.5040,-1.8230,22.6499,-9.6597
722471191.4060,-1.9922,22.2901,-9.7897
722571716.3090,-1.8713,22.3102,-10.0697
722672241.2110,-1.3103,22.6104,-9.5397
722772766.1130,-1.5391,22.3707,-9.4197
722873291.0160,-1.3479,22.7809,-10.1197
722973815.9180,-1.7767,22.3912,-10.1197
723074340.8200,-1.5655,23.2915,-9.1197
723174865.7230,-1.0143,23.2617,-9.8397
723275390.6250,-1.7931,22.9820,-9.6597
723375915.5270,-1.8118,22.9923,-9.4097
723476440.4300,-1.4806,22.5925,-9.7397
723576965.3320,-1.8394,22.8428,-9.6497
723677490.2340,-1.5282,22.9931,-9.9497
723778015.1370,-1.2870,23.0233,-9.7097
723878540.0390,-1.8358,21.7536,-9.9297
723979064.9410,-1.5546,22.4839,-9.7497
724079589.8440,-1.5934,22.6341,-9.9297
724180114.7460,-2.0324,22.0444,-10.0197
724280639.6480,-1.5714,22.7148,-9.8197
724381164.5510,-1.1604,22.4951,-10.0397
724481689.4530,-1.3495,22.3754,-9.6297
724582214.3550,-1.8385,22.7357,-9.5097
724682739.2580,-2.1475,23.1960,-9.9197
724783264.1600,-1.5665,22.9563,-9.9297
724883789.0620,-1.9755,22.2466,-9.4797
724984313.9650,-2.2145,22.4869,-9.5097
725084838.8670,-1.6935,22.8172,-9.5497
725185363.7700,-1.7225,22.9075,-9.4197
725285888.6720,-1.6116,22.4278,-10.7497
725386413.5740,-1.5606,22.3581,-10.2197
725486938.4770,-4.5598,20.2984,-12.8297
725587463.3790,-2.8391,21.5886,-11.3097
725687988.2810,-10.4385,14.0388,-18.5997
725788513.1840,-6.6279,17.8490,-15.2397
725889038.0860,-15.2872,9.0993,-23.8797
725989562.9880,-17.3866,7.9695,-24.7497
726090087.8910,-6.3260,18.5397,-14.4897
726190612.7930,-9.6553,14.9999,-17.7897
726291137.6950,-2.8147,21.9401,-10.7197
726391662.5980,-3.8141,20.6203,-12.4897
726492187.5000,-1.6534,22.7005,-10.1697
726592712.4020,-2.6828,22.4808,-10.0897
726693237.3050,-1.7722,22.6910,-10.1997
726793762.2070,-1.5015,22.6912,-10.5597
726894287.1090,-1.7611,22.7012,-9.7897
726994812.0120,-1.6809,22.8411,-9.8997
727095336.9140,-1.8806,23.0210,-9.7297
727195861.8160,-1.9304,22.7809,-9.5597
727296386.7190,-1.6301,23.0608,-9.8797
727396911.6210,-1.9798,22.9906,-9.9397
727497436.5230,-1.3796,22.7105,-9.6297
727597961.4260,-1.2593,22.9304,-9.5697
727698486.3280,-1.4590,22.9103,-9.7297
727799011.2300,-1.3388,22.8402,-9.7297
727899536.1330,-1.4585,23.1301,-9.6997
728000061.0350,-1.2382,22.9700,-9.5897
728100585.9380,-2.0180,22.8499,-9.5797
728201110.8400,-1.7877,22.9398,-9.7297
728301635.7420,-1.9085,22.4895,-9.8097
728402160.6450,-1.9294,22.6593,-9.6997
728502685.5470,-2.0103,22.5390,-9.7397
728603210.4490,-2.0512,22.6288,-10.0697
728703735.3520,-1.4621,22.7985,-9.6197
728804260.2540,-1.2830,22.7083,-9.4397
728904785.1560,-1.3239,23.1080,-10.1897
729005310.0590,-1.8548,22.6477,-10.2197
729105834.9610,-1.9057,23.2675,-9.0997
729206359.8630,-1.2666,23.3072,-9.6197
729306884.7660,-1.9375,23.0470,-9.6497
729407409.6680,-1.9084,22.9567,-9.5197
729507934.5700,-1.6893,22.7165,-9.9297
729608459.4730,-2.1001,22.7862,-9.8097
729708984.3750,-1.6707,22.9862,-9.9897
729809509.2770,-1.5912,23.0662,-9.8497
729910034.1800,-2.0318,22.0763,-9.9697
730010559.0820,-1.7423,22.3563,-9.7797
730111083.9840,-1.4729,22.8163,-10.0797
730211608.8870,-1.8534,22.6463,-9.9597
730312133.7890,-1.8840,22.9563,-9.8097
730412658.6910,-1.3745,22.5163,-10.1297
730513183.5940,-1.3350,22.6663,-9.8197
730613708.4960,-1.8856,22.6664,-9.6897
730714233.3980,-2.3261,23.1964,-9.8697
730814758.3010,-1.9467,23.3364,-10.0297
730915283.2030,-2.0172,22.4964,-9.4197
731015808.1050,-2.3073,22.3465,-9.4997
731116333.0080,-1.7964,22.8069,-9.7097
731216857.9100,-1.6354,23.1273,-9.4397
731317382.8120,-2.0545,22.4877,-10.8397
731417907.7150,-1.6035,22.5681,-10.3897
731518432.6170,-5.1426,19.9185,-13.3897
731618957.5200,-3.4317,21.5589,-11.5097
731719482.4220,-12.2107,12.5993,-20.1697
731820007.3240,-7.4498,17.1497,-16.1297
731920532.2270,-13.0288,11.5601,-21.4697
732021057.1290,-18.2079,6.2805,-26.3197
732121582.0310,-5.3969,19.5809,-13.6597
732222106.9340,-8.4460,16.6913,-16.2897
732322631.8360,-2.8050,22.4117,-10.4397
732423156.7380,-3.2236,21.3821,-11.8997
732523681.6410,-1.3916,22.9624,-10.1997
732624206.5430,-2.3497,22.7728,-10.0797
732724731.4450,-1.5677,23.0332,-9.9597
732825256.3480,-1.5557,22.9835,-10.3797
732925781.2500,-1.5338,22.9539,-9.6997
733026306.1520,-1.4118,23.1442,-9.9197
733126831.0550,-1.8098,23.1646,-9.7797
733227355.9570,-1.8479,23.1449,-9.4897
733327880.8590,-1.4859,23.0553,-9.9997
733428405.7620,-1.8440,23.1357,-9.9297
733528930.6640,-1.8720,22.4160,-10.0397
733629455.5660,-1.6400,22.7364,-9.8297
733729980.4690,-1.7881,22.8967,-10.0797
733830505.3710,-1.8568,22.6868,-10.1697
733931030.2730,-1.7158,23.1568,-9.8597
734031555.1760,-1.4548,23.0068,-9.9697
734132080.0780,-2.0738,22.8568,-9.5897
734232604.9800,-1.8828,23.0168,-9.6897
734333129.8830,-1.9618,22.8468,-9.7097
734433654.7850,-2.0608,22.8068,-9.6197
734534179.6880,-1.7498,22.7968,-9.6197
734634704.5900,-2.1088,22.9168,-9.8897
734735229.4920,-1.6578,22.8968,-9.6497
734835754.3950,-1.0868,22.9868,-9.3797
734936279.2970,-1.2458,23.2368,-10.0697
735036804.1990,-1.8048,22.8768,-10.2397
735137329.1020,-1.9438,23.3868,-9.0497
735237854.0040,-1.5246,23.3766,-9.3097
735338378.9060,-1.8156,23.2863,-9.4397
735438903.8090,-1.6566,23.1361,-9.3897
735539428.7110,-1.4776,23.0958,-9.7997
735639953.6130,-1.9486,22.9956,-9.7597
735740478.5160,-1.5196,23.1753,-9.7097
735841003.4180,-1.5106,23.3251,-9.6997
735941528.3200,-1.8516,22.7848,-9.6497
736042053.2230,-1.8226,22.5846,-9.4697
736142578.1250,-1.3636,22.9543,-10.0397
736243103.0270,-1.4846,23.1441,-9.7797
736343627.9300,-1.9056,23.1638,-9.7797
736444152.8320,-1.5366,22.8836,-10.0097
736544677.7340,-1.3377,23.0933,-9.8297
736645202.6370,-1.6891,22.7329,-9.7697
736745727.5390,-2.2505,23.1725,-9.5897
736846252.4410,-2.0319,23.6021,-9.9397
736946777.3440,-1.6733,22.9417,-9.2497
737047302.2460,-2.0847,22.5212,-9.2397
737147827.1480,-1.7361,22.8108,-9.8297
737248352.0510,-1.5175,23.3404,-9.4097
737348876.9530,-2.5989,22.3300,-11.0097
737449401.8550,-1.7504,22.6796,-10.5397
737549926.7580,-5.8718,19.1091,-14.2997
737650451.6600,-4.1432,21.1687,-11.9597
737750976.5620,-14.7046,10.4383,-22.4597
737851501.4650,-8.7460,15.8879,-17.4097
737952026.3670,-11.4673,13.7974,-19.2697
738052551.2700,-18.0383,7.3969,-25.5797
738153076.1720,-4.9494,20.0864,-12.6997
738253601.0740,-7.1704,17.3959,-15.2397
738354125.9770,-2.3914,22.1154,-10.3397
738454650.8790,-3.5825,21.6249,-11.0097
738555175.7810,-1.9335,23.0544,-10.2597
738655700.6840,-1.7845,22.9439,-10.5397
738756225.5860,-2.2755,23.1934,-9.3497
738856750.4880,-2.0966,22.7729,-9.6397
738957275.3910,-1.1476,22.8024,-10.0297
739057800.2930,-1.5486,23.1019,-9.5297
739158325.1950,-2.2297,23.0014,-9.6497
