Frequency,North_Port_Input,South_Port_Output,DS_AFE_Input
602645507.8120,7.7340,19.6012,-3.3697
602746032.7150,7.6751,19.8612,-3.2197
602846557.6170,7.5162,19.4313,-3.0197
602947082.5200,7.8373,19.3413,-3.1797
603047607.4220,7.5884,20.1314,-2.8397
603148132.3240,7.6395,20.0014,-2.6897
603248657.2270,7.6606,20.1115,-3.4497
603349182.1290,7.4418,19.9515,-3.3397
603449707.0310,7.5539,19.9118,-2.9297
603550231.9340,7.5360,20.0121,-3.0897
603650756.8360,8.1681,20.8223,-2.8997
603751281.7380,7.7702,20.2926,-2.8997
603851806.6410,8.4523,20.4528,-2.5997
603952331.5430,8.2545,20.3931,-2.9697
604052856.4450,8.1366,19.9933,-2.3697
604153381.3480,8.6187,20.4336,-2.3397
604253906.2500,7.7408,20.6639,-2.5897
604354431.1520,7.6729,20.3641,-2.3497
604454956.0550,8.4250,20.5144,-2.9297
604555480.9570,8.3771,20.5447,-2.9697
604656005.8590,7.7392,20.7649,-2.7597
604756530.7620,7.5510,20.7852,-2.8797
604857055.6640,8.3522,20.5056,-2.8397
604957580.5660,8.4134,20.4960,-2.7397
605058105.4690,8.1646,20.0564,-2.4297
605158630.3710,8.2857,20.3068,-2.6197
605259155.2730,7.4469,19.9472,-2.8797
605359680.1760,7.6181,20.1176,-2.4997
605460205.0780,5.5393,18.1780,-5.3797
605560729.9800,6.9605,19.2284,-3.9497
605661254.8830,0.0616,12.0788,-10.6397
605761779.7850,3.2228,15.8892,-7.4597
605862304.6880,-6.8660,5.0796,-18.0397
605962829.5900,-5.6948,6.3500,-16.5097
606063354.4920,2.8464,14.7104,-8.0297
606163879.3950,-0.6429,11.0608,-11.6797
606264404.2970,6.1874,18.2011,-4.5097
606364929.1990,5.0977,17.1814,-5.8997
606465454.1020,7.4180,19.0517,-3.3497
606565979.0040,6.9983,18.6620,-3.5197
606666503.9060,6.5186,19.3623,-3.7897
606767028.8090,6.8290,19.4026,-3.9797
606867553.7110,6.8693,18.8129,-3.7897
606968078.6130,6.9496,19.0732,-3.5797
607068603.5160,7.9199,19.4635,-3.2697
607169128.4180,7.3602,18.9438,-3.5097
607269653.3200,7.2205,19.8741,-3.3897
607370178.2230,7.2508,19.7544,-3.2897
607470703.1250,7.9211,19.7147,-2.7497
607571228.0270,7.9412,19.8648,-2.9697
607671752.9300,7.6111,19.9448,-2.9797
607772277.8320,7.5511,19.8048,-3.1197
607872802.7340,7.9210,19.8948,-2.7297
607973327.6370,7.9809,19.8148,-2.9497
608073852.5390,7.6909,20.7249,-2.5697
608174377.4410,7.7008,20.0949,-2.4697
608274902.3440,8.1007,20.3949,-2.8097
608375427.2460,7.7207,21.0249,-2.7697
608475952.1480,8.1706,20.2349,-2.8497
608576477.0510,8.0005,19.9749,-2.9597
608677001.9530,8.1505,20.0950,-3.0997
608777526.8550,8.1604,20.1450,-2.9597
608878051.7580,8.0104,20.2050,-2.4997
608978576.6600,8.2404,20.3750,-3.0397
609079101.5620,8.0104,20.5950,-2.8997
609179626.4650,8.0305,20.3549,-2.7597
609280151.3670,7.5505,20.4049,-2.4997
609380676.2700,7.7206,20.3649,-2.6797
609481201.1720,8.0206,20.4549,-2.8497
609581726.0740,7.5607,20.5348,-2.5497
609682250.9770,7.3507,19.6048,-3.2997
609782775.8790,7.7508,20.2948,-3.1197
609883300.7810,7.7708,20.1848,-2.5897
609983825.6840,7.6409,19.4947,-2.5897
610084350.5860,7.5209,20.1847,-3.2397
610184875.4880,7.6109,20.0347,-3.2597
610285400.3910,7.7210,20.0347,-3.0797
610385925.2930,7.6912,20.3848,-3.0297
610486450.1950,7.4714,19.1150,-3.0697
610586975.0980,7.5016,19.4051,-3.0597
610687500.0000,7.6818,19.9053,-2.9797
610788024.9020,7.6020,19.5155,-3.1797
610888549.8050,7.2921,20.0356,-3.4097
610989074.7070,7.3523,20.0558,-3.0397
611089599.6090,7.2725,19.8260,-3.5097
611190124.5120,7.4827,19.8061,-3.4797
611290649.4140,6.8529,18.8963,-4.3197
611391174.3160,6.8831,19.4464,-3.9197
611491699.2190,4.5633,16.5266,-6.3297
611592224.1210,6.1735,17.9668,-4.8697
611692749.0230,-2.1664,9.9170,-12.7797
611793273.9260,2.1837,14.3575,-8.7897
611893798.8280,-5.2462,7.6979,-15.9197
611994323.7300,-8.4062,3.5583,-19.3497
612094848.6330,3.8339,16.4788,-7.1697
612195373.5350,0.0640,13.2492,-10.4197
612295898.4380,7.0641,19.2697,-3.4297
612396423.3400,6.0041,18.0901,-4.7497
612496948.2420,7.3942,20.4305,-2.9297
612597473.1450,7.2743,20.1310,-3.0897
612697998.0470,8.1444,19.8214,-2.7797
612798522.9490,7.8544,20.1319,-2.7297
612899047.8520,7.9245,20.6523,-2.9697
612999572.7540,7.9846,20.1927,-3.0197
613100097.6560,7.6750,20.3233,-2.9797
613200622.5590,7.6957,20.3438,-3.1097
613301147.4610,7.8964,20.5544,-2.9797
613401672.3630,7.9371,20.3750,-2.7997
613502197.2660,7.5778,20.4456,-2.5997
613602722.1680,8.2385,20.6362,-2.7097
613703247.0700,7.8092,20.3168,-2.9697
613803771.9730,7.7499,20.3374,-2.5397
613904296.8750,7.7306,20.3880,-2.9497
614004821.7770,7.6613,20.1186,-2.8397
614105346.6800,7.3720,19.9492,-2.8297
614205871.5820,7.8427,20.2198,-2.7997
614306396.4840,7.4534,19.8603,-2.9197
614406921.3870,7.4141,20.0909,-2.5997
614507446.2890,7.2551,19.7615,-3.2497
614607971.1910,7.6563,19.4520,-3.1697
614708496.0940,7.2075,19.9825,-3.4897
614809020.9960,7.0886,19.8931,-3.3097
614909545.8980,7.5398,20.0536,-3.8597
615010070.8010,7.3110,19.9741,-4.0297
615110595.7030,7.2922,19.6747,-2.7697
615211120.6050,7.5034,19.8652,-3.4697
615311645.5080,7.8545,19.7757,-2.6897
615412170.4100,7.2557,19.5862,-2.6497
615512695.3120,7.7969,20.1068,-3.3697
615613220.2150,8.0981,20.1773,-2.9497
615713745.1170,7.4992,20.0078,-3.2997
615814270.0200,7.5504,19.9284,-3.2397
615914794.9220,6.9109,20.0688,-2.8597
616015319.8240,6.9513,19.7792,-3.0797
616115844.7270,7.9018,20.4895,-2.6897
616216369.6290,7.4822,20.3899,-2.6997
616316894.5310,7.5426,20.5903,-3.0697
616417419.4340,7.7930,20.4807,-2.8897
616517944.3360,7.6435,20.8611,-2.8097
616618469.2380,7.6939,20.8215,-3.1797
616718994.1410,7.2543,20.2519,-2.6897
616819519.0430,7.4447,20.4723,-2.8097
616920043.9450,7.6751,19.9526,-3.0297
617020568.8480,7.6556,20.4630,-2.6497
617121093.7500,7.7960,19.8634,-3.1797
617221618.6520,7.6463,19.8438,-3.2697
617322143.5550,6.6452,19.7640,-3.9897
617422668.4570,7.5541,19.8742,-3.3497
617523193.3590,4.3329,17.0744,-6.7197
617623718.2620,5.5518,18.9646,-5.0497
617724243.1640,-3.5093,8.8448,-13.9997
617824768.0660,1.4396,13.8250,-9.1397
617925292.9690,-2.3515,9.9352,-13.9597
618025817.8710,-8.1626,3.5553,-19.9797
618126342.7730,4.4463,17.0855,-5.8497
618226867.6760,2.0352,14.4457,-8.8797
618327392.5780,7.2240,19.8059,-3.6197
618427917.4800,6.0529,18.5561,-4.2397
618528442.3830,6.8518,20.4163,-3.0397
618628967.2850,7.4305,20.2565,-3.5597
618729492.1880,7.5589,20.1267,-2.7297
618830017.0900,7.4072,20.2468,-2.8697
618930541.9920,7.7755,20.5970,-3.0097
619031066.8950,7.5038,20.5172,-2.6997
619131591.7970,7.4321,19.8974,-3.0797
619232116.6990,7.6604,20.3175,-3.1097
619332641.6020,7.2187,19.8377,-3.3497
619433166.5040,7.2171,19.5879,-3.1197
619533691.4060,7.4754,20.1380,-2.5097
619634216.3090,7.5037,20.2182,-3.1197
619734741.2110,7.3120,19.7184,-2.9997
619835266.1130,7.4203,20.0186,-2.7997
619935791.0160,7.6386,19.7587,-3.0997
620036315.9180,7.4277,20.0090,-3.0397
620136840.8200,7.8275,20.0794,-3.0297
620237365.7230,7.6574,19.8598,-2.8897
620337890.6250,7.4072,20.0801,-3.0697
620438415.5270,8.0471,19.9105,-3.3197
620538940.4300,7.3869,20.4609,-3.4297
620639465.3320,6.9467,20.4313,-3.0897
620739990.2340,7.2066,19.7616,-3.2697
620840515.1370,7.6164,19.9820,-3.5197
620941040.0390,7.8763,20.5224,-3.3497
621041564.9410,7.3261,20.0928,-3.0597
621142089.8440,7.7960,20.5031,-2.3697
621242614.7460,8.3158,20.6735,-2.6797
621343139.6480,7.9356,20.3439,-2.9097
621443664.5510,7.3564,20.1943,-2.4197
621544189.4530,8.0676,20.2747,-2.7197
621644714.3550,8.0589,20.3151,-3.0097
621745239.2580,7.8901,20.3055,-2.7997
621845764.1600,8.1413,20.2759,-2.6997
621946289.0620,7.5925,20.4063,-2.9097
622046813.9650,7.5637,20.2467,-2.7197
622147338.8670,6.8649,20.2371,-3.1897
622247863.7700,7.2662,20.3775,-3.2697
622348388.6720,7.2274,20.1079,-2.8797
622448913.5740,7.2186,20.2583,-2.8197
622549438.4770,7.2598,20.2987,-3.5897
622649963.3790,7.2410,20.4991,-3.2197
622750488.2810,6.8822,20.2895,-3.6497
622851013.1840,6.7134,19.8497,-3.8297
622951538.0860,8.2047,20.4198,-2.9897
623052062.9880,7.7359,20.5999,-3.2697
623152587.8910,8.1771,20.9001,-2.4897
623253112.7930,8.3883,20.6802,-2.7397
623353637.6950,7.3595,19.8303,-4.1397
623454162.5980,7.8707,20.5705,-3.2297
623554687.5000,3.4319,16.2506,-6.7797
623655212.4020,5.8731,18.5007,-4.9097
623755737.3050,-5.8757,7.1208,-16.3697
623856262.2070,-0.0045,12.6510,-10.3597
623956787.1090,-0.9133,11.6711,-11.6697
624057312.0120,-7.4421,5.6312,-17.9997
624157836.9140,5.4990,17.9213,-5.5197
624258361.8160,2.8491,15.6413,-7.5997
624358886.7190,7.8393,20.2712,-3.3297
624459411.6210,6.9995,19.1911,-4.1097
624559936.5230,7.5596,20.7610,-2.9097
624660461.4260,7.7098,20.6609,-3.3697
624760986.3280,7.3199,20.6009,-2.8897
624861511.2300,7.6501,20.7708,-2.8597
624962036.1330,7.8202,20.4607,-2.9397
625062561.0350,7.4704,20.4606,-2.7197
625163085.9380,7.9205,20.1505,-2.8197
625263610.8400,8.3807,20.4805,-3.1097
625364135.7420,8.0108,20.2504,-2.6797
625464660.6450,7.9610,20.2003,-2.6797
625565185.5470,8.0910,20.4803,-2.7597
625665710.4490,8.0608,20.2504,-2.8197
625766235.3520,8.1006,20.4205,-2.4997
625866760.2540,7.9104,20.5006,-2.6597
625967285.1560,7.8302,20.0907,-3.1197
626067810.0590,7.7599,20.5008,-2.8697
626168334.9610,7.8897,20.3509,-2.9897
626268859.8630,7.9695,20.1610,-3.3097
626369384.7660,7.3493,20.3811,-2.9297
626469909.6680,7.7491,20.3812,-2.8597
626570434.5700,7.1288,20.7713,-2.9697
626670959.4730,6.8586,20.4714,-3.1197
626771484.3750,7.4584,20.5214,-2.4797
626872009.2770,7.7282,20.6315,-2.4697
626972534.1800,7.8983,21.0618,-2.9597
627073059.0820,7.6790,20.9122,-2.8897
627173583.9840,7.8896,20.1326,-2.7797
627274108.8870,7.8502,20.4830,-2.7197
627374633.7890,7.8208,20.7234,-2.9197
627475158.6910,7.4714,20.3438,-2.9597
627575683.5940,7.3820,20.2442,-3.0897
627676208.4960,7.7326,20.5346,-2.7897
627776733.3980,7.4332,20.1850,-2.7897
627877258.3010,7.3038,20.1754,-2.8397
627977783.2030,7.6944,20.3658,-3.1197
628078308.1050,7.6550,20.2862,-3.1897
628178833.0080,7.9256,20.6866,-2.7697
628279357.9100,7.6362,20.6070,-2.7297
628379882.8120,7.3874,20.2474,-2.9197
628480407.7150,7.7088,20.3879,-2.8197
628580932.6170,8.1002,20.3183,-2.9297
628681457.5200,8.0416,20.3688,-3.0697
628781982.4220,7.1531,20.9293,-2.6797
628882507.3240,7.5245,20.5197,-2.9397
628983032.2270,7.7559,20.3802,-2.7597
629083557.1290,7.4574,20.5306,-2.6997
629184082.0310,7.3488,20.5111,-2.7597
629284606.9340,7.7102,20.5315,-2.8197
629385131.8360,6.6617,19.3020,-4.0597
629485656.7380,7.3031,20.2924,-3.0597
629586181.6410,2.9645,15.3129,-8.1697
629686706.5430,5.1559,17.9233,-5.3997
629787231.4450,-7.6628,4.8337,-18.8897
629887756.3480,-1.1216,11.1240,-12.2397
629988281.2500,0.2296,12.5943,-10.3697
630088806.1520,-5.2391,7.1446,-15.7897
630189331.0550,5.0321,18.4949,-6.0497
630289855.9570,3.1533,16.2152,-7.7497
630390380.8590,7.2245,19.9255,-3.6197
630490905.7620,6.3058,19.6058,-4.5497
630591430.6640,7.4870,20.0361,-3.3697
630691955.5660,7.5582,19.9364,-3.1397
630792480.4690,7.4894,19.8967,-3.2397
630893005.3710,7.1707,19.9970,-3.4497
630993530.2730,7.4419,20.7374,-3.0197
631094055.1760,7.8430,20.3376,-3.1497
631194580.0780,7.8124,20.1179,-3.2497
631295104.9800,7.5918,20.4981,-3.4697
631395629.8830,7.0613,20.9583,-2.9097
631496154.7850,7.2707,20.5785,-2.8697
631596679.6880,7.6901,20.4887,-3.1697
631697204.5900,7.4395,21.1389,-3.0897
631797729.4920,7.8889,20.7691,-2.8197
631898254.3950,7.7884,20.4394,-3.0697
631998779.2970,7.4778,20.3496,-3.5097
632099304.1990,7.7172,20.6198,-2.9797
632199829.1020,7.9866,20.6600,-2.6497
632300354.0040,7.5461,20.6802,-3.0197
632400878.9060,7.7455,20.3204,-2.8897
632501403.8090,7.8147,20.3207,-2.7397
632601928.7110,7.8534,20.8909,-2.7697
632702453.6130,7.7322,20.6412,-3.2897
632802978.5160,8.0609,20.3914,-2.4497
632903503.4180,7.7996,20.7217,-2.5097
633004028.3200,7.4383,20.2919,-3.0097
633104553.2230,7.7570,20.6422,-2.5897
633205078.1250,7.3358,20.4224,-3.3697
633305603.0270,7.5845,20.2127,-3.3697
633406127.9300,7.5632,20.5029,-2.9697
633506652.8320,7.0619,20.3632,-3.1297
633607177.7340,7.6406,20.5734,-2.7197
633707702.6370,7.6994,20.9637,-3.0597
633808227.5390,7.4081,19.8139,-2.9097
633908752.4410,7.4176,20.2342,-2.7097
634009277.3440,7.7781,20.5046,-2.7697
634109802.2460,7.7286,20.0150,-3.0297
634210327.1480,7.7091,20.2954,-2.8697
634310852.0510,7.7296,20.4358,-2.7197
634411376.9530,8.0102,20.1562,-3.7397
634511901.8550,7.7707,20.0865,-3.4297
634612426.7580,7.2912,20.4469,-3.2197
634712951.6600,7.7617,20.3873,-3.3797
634813476.5620,7.2322,20.1477,-3.6597
634914001.4650,7.1427,20.1281,-3.3197
635014526.3670,6.9932,20.2785,-3.4997
635115051.2700,7.0637,20.3188,-3.3397
635215576.1720,7.0942,19.4292,-3.8597
635316101.0740,7.0859,19.9397,-4.0597
635416625.9770,5.4983,18.0602,-5.1297
635517150.8790,6.7106,19.0207,-3.8197
635617675.7810,0.5530,14.2012,-10.4297
635718200.6840,3.4653,16.7917,-7.4897
635818725.5860,-9.2723,3.5121,-19.7797
635919250.4880,-4.1700,9.2526,-14.7497
636019775.3910,0.8424,14.2531,-8.9897
636120300.2930,-3.7053,9.4336,-14.2997
636220825.1950,5.9771,19.3341,-4.6597
636321350.0980,4.1395,17.5946,-5.8997
636421875.0000,8.2218,20.2351,-2.8797
636522399.9020,7.3642,20.0156,-3.6997
636622924.8050,7.7365,20.8361,-3.0297
636723449.7070,7.6585,20.8165,-2.8197
636823974.6090,7.4404,20.8268,-3.0097
636924499.5120,7.7923,20.8972,-3.0197
637025024.4140,7.7542,20.8076,-2.5997
637125549.3160,7.4561,20.3980,-2.6297
637226074.2190,7.8580,20.8183,-3.1797
637326599.1210,7.8099,20.9887,-3.0097
637427124.0230,8.0618,20.8691,-3.1897
637527648.9260,7.9937,20.9495,-3.0897
637628173.8280,7.7456,20.8898,-2.7397
637728698.7300,7.7575,20.6902,-2.8797
637829223.6330,8.1494,20.9006,-2.6797
637929748.5350,8.0213,20.7409,-2.9797
638030273.4380,8.4832,20.3013,-2.5997
638130798.3400,8.5041,20.7515,-2.7897
638231323.2420,7.9250,20.6816,-3.1197
638331848.1450,8.2360,20.3418,-2.3697
638432373.0470,7.4269,20.3419,-2.7197
638532897.9490,7.5479,20.7621,-3.4697
638633422.8520,7.9188,20.6023,-3.3897
638733947.7540,7.6697,20.2624,-2.5797
638834472.6560,7.6207,20.4526,-3.3397
638934997.5590,8.0616,20.6828,-3.4297
639035522.4610,7.6525,20.0629,-3.2697
639136047.3630,7.3835,20.3931,-3.1697
639236572.2660,7.2144,20.3332,-2.7097
639337097.1680,7.5354,20.1134,-3.0397
639437622.0700,7.6462,20.6735,-3.3997
639538146.9730,7.5267,20.4836,-2.8197
639638671.8750,7.6172,20.6436,-3.3797
639739196.7770,7.5377,20.6837,-3.5397
639839721.6800,7.6182,20.7837,-3.2497
639940246.5820,7.2487,20.6937,-3.2597
640040771.4840,7.9392,20.7738,-2.5597
640141296.3870,7.8997,20.9238,-3.0297
640241821.2890,7.8902,20.5038,-2.7397
640342346.1910,7.7307,20.5639,-2.7597
640442871.0940,8.2212,21.3039,-2.8697
640543395.9960,8.3017,20.8940,-2.9097
640643920.8980,7.3522,21.0640,-2.7897
640744445.8010,7.6027,20.9840,-2.6497
640844970.7030,7.7529,20.7241,-2.1797
640945495.6050,7.8227,20.8742,-2.5497
641046020.5080,7.6024,20.8244,-2.4497
641146545.4100,7.6522,20.8945,-2.0297
641247070.3120,7.8020,20.1546,-3.1797
641347595.2150,7.7317,20.5548,-2.6997
641448120.1170,5.2215,18.7149,-4.5897
641548645.0200,6.7413,19.7150,-3.9397
641649169.9220,0.3210,13.6451,-10.4197
641749694.8240,3.6408,17.1353,-6.5697
641850219.7270,-7.4894,5.5654,-18.1297
641950744.6290,-5.2297,8.0555,-16.2397
642051269.5310,2.9501,15.8157,-7.9897
642151794.4340,-1.1102,12.1558,-11.8497
642252319.3360,6.7690,19.5961,-4.0097
642352844.2380,5.5579,17.6165,-5.5697
642453369.1410,7.6368,20.8769,-2.2397
642553894.0430,6.8857,20.7672,-2.7197
642654418.9450,7.6646,21.1276,-2.4897
642754943.8480,7.9734,21.1880,-2.2897
642855468.7500,7.7923,20.4984,-3.0297
642955993.6520,7.9212,20.9088,-2.9597
643056518.5550,7.6501,21.0492,-2.8297
643157043.4570,7.8190,20.6696,-2.9097
643257568.3590,8.0978,20.2800,-2.7397
643358093.2620,7.5267,20.8203,-2.6397
643458618.1640,7.9956,20.8107,-3.3297
643559143.0660,7.7645,20.2711,-3.0197
643659667.9690,7.8529,20.4616,-2.9697
643760192.8710,7.9913,20.8920,-3.1797
643860717.7730,7.8197,20.6525,-2.7897
643961242.6760,7.9281,20.4430,-2.7097
644061767.5780,7.9365,21.1134,-3.3597
644162292.4800,7.7549,20.9339,-3.4597
644262817.3830,7.5833,20.7644,-2.8197
644363342.2850,7.7817,20.9048,-2.7397
644463867.1880,7.6000,20.0753,-2.7897
644564392.0900,7.5484,20.4658,-2.9497
644664916.9920,7.8268,20.8262,-3.0097
644765441.8950,7.7352,20.6667,-2.8897
644865966.7970,7.5936,20.8172,-2.4197
644966491.6990,7.7520,20.7076,-2.6897
645067016.6020,8.0107,20.5181,-3.1897
645167541.5040,7.7495,20.6985,-2.6797
645268066.4060,7.4483,20.6989,-2.8997
645368591.3090,7.8071,20.3293,-3.1997
645469116.2110,7.3658,20.7597,-2.9597
645569641.1130,7.6746,20.8602,-2.6197
645670166.0160,7.6634,20.3606,-2.3597
645770690.9180,7.4721,20.4610,-2.8697
645871215.8200,8.0309,21.1314,-2.5597
645971740.7230,8.0497,20.8319,-2.2897
646072265.6250,7.7784,20.6523,-2.4597
646172790.5270,7.7272,20.8827,-2.4297
646273315.4300,8.2760,21.3231,-2.9297
646373840.3320,8.1349,21.1735,-2.8397
646474365.2340,8.1943,21.3038,-3.0697
646574890.1370,8.0738,21.1842,-3.2397
646675415.0390,8.7732,20.8945,-2.6997
646775939.9410,8.6227,20.9448,-2.7097
646876464.8440,8.0721,20.8451,-2.6197
646976989.7460,8.5115,20.9354,-2.6197
647077514.6480,7.4910,20.8257,-2.7097
647178039.5510,7.8904,20.7160,-2.5597
647278564.4530,7.2899,20.3564,-3.1297
647379089.3550,7.2993,20.8667,-2.6897
647479614.2580,4.9487,17.7170,-5.9297
647580139.1600,6.3682,19.6373,-4.3297
647680664.0620,-1.3924,11.5076,-12.1297
647781188.9650,2.7180,14.8479,-8.3397
647881713.8670,-6.1706,7.1081,-16.3797
647982238.7700,-8.3492,5.4383,-17.9697
648082763.6720,3.2523,15.8285,-7.7997
648183288.5740,-0.2563,12.6787,-10.9297
648283813.4770,6.2852,19.3989,-4.1197
648384338.3790,5.2766,17.9990,-5.2497
648484863.2810,7.5681,20.3493,-2.8697
648585388.1840,7.1195,20.4694,-3.4297
648685913.0860,7.8510,20.3296,-2.9497
648786437.9880,7.9224,20.1898,-2.9897
648886962.8910,8.2339,21.0600,-2.7697
648987487.7930,7.7853,20.9202,-2.7797
649088012.6950,7.7668,20.5904,-2.6797
649188537.5980,8.2794,20.5806,-2.5097
649289062.5000,7.9126,20.7108,-2.4397
649389587.4020,7.5158,20.7510,-2.3597
649490112.3050,8.1391,21.2412,-2.6197
649590637.2070,7.9423,20.9514,-2.5897
649691162.1090,7.7256,21.0816,-2.3597
649791687.0120,8.1888,21.1918,-2.4597
649892211.9140,7.6320,20.8220,-2.4197
649992736.8160,7.6053,21.0821,-2.4597
650093261.7190,8.0685,21.0223,-2.8597
650193786.6210,7.9018,20.5725,-2.5197
650294311.5230,7.3950,20.5127,-2.6097
650394836.4260,7.8182,21.0229,-2.6697
650495361.3280,8.0615,20.6131,-3.1497
650595886.2300,7.5737,20.7933,-2.9997
650696411.1330,7.6858,20.7034,-3.1297
650796936.0350,8.0178,20.5636,-2.7697
650897460.9380,7.9899,20.6638,-2.9697
650997985.8400,7.4820,20.8040,-3.3897
651098510.7420,7.6340,20.4941,-2.8597
651199035.6450,7.9361,20.6943,-2.7797
651299560.5470,7.8381,21.0745,-3.0197
651400085.4490,7.8502,20.6147,-2.7897
651500610.3520,7.8022,21.0748,-2.9297
651601135.2540,7.8343,20.9550,-2.8397
651701660.1560,8.2664,20.8452,-2.4697
651802185.0590,8.1884,20.9953,-2.9397
651902709.9610,7.6504,20.9455,-2.6197
652003234.8630,7.8998,20.7258,-2.7197
652103759.7660,7.8593,20.3661,-2.8297
652204284.6680,7.7687,20.6964,-2.5497
652304809.5700,7.3582,20.9967,-2.7997
652405334.4730,7.5476,20.8069,-2.6597
652505859.3750,6.9070,21.3472,-3.0397
652606384.2770,7.2565,21.4075,-3.1397
652706909.1800,7.6259,20.4378,-2.6597
652807434.0820,7.2754,20.7681,-2.8697
652907958.9840,7.0948,20.8684,-2.8697
653008483.8870,7.4042,20.6887,-2.8297
653109008.7890,7.9837,20.5690,-3.5397
653209533.6910,7.6131,20.6392,-3.2097
653310058.5940,7.0223,20.5996,-3.3397
653410583.4960,7.6205,20.7999,-3.3397
653511108.3980,4.9287,17.6403,-6.1097
653611633.3010,6.3569,19.3806,-4.4097
653712158.2030,-2.6349,10.5210,-13.0797
653812683.1050,2.1134,15.0414,-8.3097
653913208.0080,-3.1684,9.9617,-13.5397
654013732.9100,-8.4502,4.8521,-18.9197
654114257.8120,4.9380,17.5625,-6.0297
654214782.7150,1.7562,14.9028,-8.6997
654315307.6170,7.2844,20.0732,-2.7897
654415832.5200,6.5726,18.9736,-3.9097
654516357.4220,8.1909,21.5139,-2.2197
654616882.3240,7.7791,21.2943,-2.3897
654717407.2270,8.4477,21.1446,-1.5697
654817932.1290,8.6469,21.0949,-1.9597
654918457.0310,8.1361,22.0552,-1.8597
655018981.9340,8.2154,21.7355,-1.3697
655119506.8360,8.3946,21.6058,-2.0397
655220031.7380,7.9538,21.7361,-1.9497
655320556.6410,8.2230,21.2564,-1.9697
655421081.5430,8.4823,21.4267,-2.1497
655521606.4450,8.4815,21.2770,-2.4997
655622131.3480,8.1607,21.2773,-2.0197
655722656.2500,7.8799,21.4276,-2.6297
655823181.1520,8.1491,21.4179,-2.6797
655923706.0550,7.8484,21.3582,-2.4297
656024230.9570,7.9076,21.2785,-2.5497
656124755.8590,7.6670,20.8588,-2.9797
656225280.7620,7.7366,21.4790,-2.5697
656325805.6640,7.4362,20.9392,-3.0097
656426330.5660,7.5958,20.6794,-3.4097
656526855.4690,7.0654,20.2396,-2.8197
656627380.3710,7.1450,20.7798,-2.5797
656727905.2730,7.9446,20.6800,-2.3797
656828430.1760,7.6441,20.1902,-2.9397
656928955.0780,8.2337,20.8804,-2.6197
657029479.9800,8.1333,20.8506,-2.5697
657130004.8830,8.4129,21.0308,-3.1497
657230529.7850,8.5825,20.8110,-2.9097
657331054.6880,8.0121,20.7612,-2.3197
657431579.5900,7.9417,21.0114,-2.7997
657532104.4920,8.0809,20.7715,-2.1097
657632629.3950,8.2301,21.0316,-1.9997
657733154.2970,8.1793,21.4916,-2.6597
657833679.1990,8.5985,20.6817,-2.3897
657934204.1020,8.4377,21.4217,-2.8397
658034729.0040,8.1069,21.7018,-2.9697
658135253.9060,8.0761,20.8518,-2.7197
658235778.8090,8.2453,21.1019,-2.7197
658336303.7110,7.8145,21.1520,-2.8197
658436828.6130,7.9037,21.1020,-2.6797
658537353.5160,8.1229,21.7021,-1.9697
658637878.4180,7.8621,21.2221,-2.4397
658738403.3200,7.9813,21.9022,-2.2797
658838928.2230,8.2005,21.9822,-1.8497
658939453.1250,7.8002,21.1923,-2.5797
659039978.0270,8.0799,21.5324,-2.6197
659140502.9300,7.9896,21.3525,-2.4797
659241027.8320,7.8392,21.3626,-2.3297
659341552.7340,7.0089,20.2126,-3.1697
659442077.6370,7.8286,20.8727,-2.6697
659542602.5390,4.2882,16.8428,-6.5997
659643127.4410,6.0179,19.0829,-4.4697
659743652.3440,-4.8224,7.9630,-14.8897
659844177.2460,0.8773,13.3730,-9.3697
659944702.1480,-1.1031,11.9431,-12.0297
660045227.0510,-7.5534,5.4132,-18.5897
660145751.9530,5.3563,19.0233,-5.2697
660246276.8550,2.9661,16.5134,-7.8197
660346801.7580,7.4964,20.7935,-2.8497
660447326.6600,6.7068,19.9737,-3.4397
660547851.5620,8.2571,21.3339,-2.5597
660648376.4650,8.4275,21.3540,-2.7397
660748901.3670,8.0878,20.6342,-3.1297
660849426.2700,8.3382,21.0543,-2.8197
660949951.1720,7.8186,21.0545,-2.6397
661050476.0740,7.4289,20.6947,-2.7897
661151000.9770,7.7593,21.2248,-3.2097
661251525.8790,8.1896,21.2150,-3.0897
661352050.7810,8.2600,20.9951,-2.1197
661452575.6840,7.9103,21.3553,-2.5497
661553100.5860,7.9707,21.6755,-2.3297
661653625.4880,8.0714,21.0857,-2.0897
661754150.3910,7.8827,21.2359,-2.6597
661854675.2930,7.9541,21.3462,-2.5697
661955200.1950,8.1854,21.1964,-2.8697
662055725.0980,8.0067,21.3767,-2.6297
662156250.0000,8.1280,20.7569,-2.5597
662256774.9020,8.3394,20.9772,-2.7697
662357299.8050,7.7307,20.2774,-2.6497
662457824.7070,7.4520,20.4777,-2.4697
662558349.6090,8.4133,20.8879,-2.7597
662658874.5120,8.0846,20.4682,-2.6597
662759399.4140,8.3160,21.0684,-2.9097
662859924.3160,8.3673,21.0087,-2.8097
662960449.2190,7.6186,21.0689,-2.8197
663060974.1210,8.0297,20.8492,-3.1397
663161499.0230,7.8006,21.1796,-3.0597
663262023.9260,7.8115,21.2699,-2.6097
663362548.8280,8.0725,20.9702,-2.7097
