Frequency,North_Port_Input,South_Port_Output,DS_AFE_Input
705884582.5200,6.8243,24.1606,-5.1597
705985107.4220,6.9544,23.4410,-5.2397
706085632.3240,7.2030,23.8315,-5.2997
706186157.2270,6.8511,23.7919,-5.1297
706286682.1290,6.9091,23.3923,-5.1097
706387207.0310,7.5071,24.1527,-5.2297
706487731.9340,6.9052,23.8331,-4.9197
706588256.8360,7.1032,23.8734,-4.8397
706688781.7380,7.5012,24.1938,-5.2397
706789306.6410,7.5293,23.6342,-5.0297
706889831.5430,7.3273,23.8346,-4.5297
706990356.4450,7.2953,23.7850,-4.9397
707090881.3480,7.4934,23.9054,-5.2897
707191406.2500,7.4314,23.8258,-4.4897
707291931.1520,7.5395,23.7662,-4.4997
707392456.0550,5.9175,22.3166,-6.2797
707492980.9570,6.7151,23.2070,-5.0097
707593505.8590,2.3627,19.0474,-9.9497
707694030.7620,4.8302,21.1178,-7.5197
707794555.6640,-8.4322,8.4982,-20.2697
707895080.5660,-2.1746,15.0085,-13.8997
707995605.4690,0.1030,17.2989,-11.8797
708096130.3710,-5.4295,11.7793,-17.9797
708196655.2730,5.7981,22.3397,-6.9097
708297180.1760,3.7457,20.3901,-8.6897
708397705.0780,7.0132,23.8105,-4.8597
708498229.9800,6.6008,23.2908,-5.6197
708598754.8830,6.9584,23.7912,-4.5597
708699279.7850,6.8460,23.7516,-4.3597
708799804.6880,7.3636,23.9820,-4.9397
708900329.5900,7.0118,24.1025,-5.0497
709000854.4920,7.2800,24.6729,-4.4497
709101379.3950,7.5783,24.5534,-4.6397
709201904.2970,7.2765,24.2338,-4.9697
709302429.1990,7.3947,24.2943,-4.6597
709402954.1020,7.5029,24.1547,-4.9097
709503479.0040,7.0312,24.0452,-4.9997
709604003.9060,7.3794,24.2756,-4.7697
709704528.8090,7.7576,24.1661,-4.7097
709805053.7110,6.6758,24.1965,-5.1997
709905578.6130,7.0541,24.3170,-5.0997
710006103.5160,6.6323,24.1674,-4.7597
710106628.4180,6.5105,23.7878,-4.7897
710207153.3200,6.9995,23.7883,-5.1497
710307678.2230,6.8299,24.3187,-4.9897
710408203.1250,6.8903,23.6991,-5.4497
710508728.0270,6.7808,23.5295,-5.1997
710609252.9300,7.3512,23.9199,-5.1497
710709777.8320,7.2416,23.8403,-5.5397
710810302.7340,6.8221,23.7107,-4.8497
710910827.6370,7.1325,23.8011,-4.7197
711011352.5390,7.6330,24.2914,-4.8597
711111877.4410,7.2134,24.3118,-4.7497
711212402.3440,7.4038,24.2322,-5.0297
711312927.2460,7.7943,24.2326,-5.0397
711413452.1480,7.2347,24.0930,-4.6997
711513977.0510,6.9052,24.1734,-4.8497
711614501.9530,7.2567,23.8339,-4.3597
711715026.8550,7.7193,23.9144,-4.5097
711815551.7580,7.3619,24.3250,-4.7697
711916076.6600,6.9846,24.0055,-4.5397
712016601.5620,7.1772,23.7461,-4.7297
712117126.4650,7.3298,23.7966,-4.6797
712217651.3670,7.2724,23.8372,-4.6197
712318176.2700,7.2050,23.9077,-4.8297
712418701.1720,7.2176,24.5282,-4.9397
712519226.0740,7.2803,24.1988,-4.5697
712619750.9770,7.3929,24.2093,-5.1697
712720275.8790,7.4055,24.6999,-4.9697
712820800.7810,7.7781,24.3004,-5.1797
712921325.6840,7.6807,24.1110,-5.1597
713021850.5860,7.5837,24.0517,-4.4597
713122375.4880,7.6068,23.7525,-4.9397
713222900.3910,7.5999,23.6233,-5.6197
713323425.2930,7.8030,24.0341,-4.6397
713423950.1950,5.5461,22.6449,-6.5297
713524475.0980,6.6392,23.6157,-6.1897
713625000.0000,1.2423,17.8665,-11.3997
713725524.9020,4.2254,20.7973,-8.3997
713826049.8050,-9.2815,7.5381,-21.4597
713926574.7070,-3.9584,12.7789,-16.2597
714027099.6090,1.0447,18.0597,-11.3697
714127624.5120,-3.2722,13.3705,-15.8097
714228149.4140,5.2509,22.0713,-6.5597
714328674.3160,3.6940,20.5021,-8.4997
714429199.2190,7.2956,23.3628,-5.5597
714529724.1210,6.7172,23.0036,-5.8497
714630249.0230,7.2287,24.1243,-4.9197
714730773.9260,7.0403,23.8851,-4.8897
714831298.8280,7.3018,23.6958,-4.9297
714931823.7300,7.5234,24.0865,-5.1097
715032348.6330,7.2549,24.4673,-4.8397
715132873.5350,7.1365,24.2180,-5.1797
715233398.4380,7.3080,23.9288,-4.3297
715333923.3400,7.1996,24.3595,-4.5697
715434448.2420,7.5011,24.5902,-4.6897
715534973.1450,7.4726,23.7610,-4.5997
715635498.0470,7.2242,24.4217,-4.8597
715736022.9490,7.3156,24.9224,-4.7597
715836547.8520,6.9456,23.8929,-5.4097
715937072.7540,7.1856,23.9833,-5.0997
716037597.6560,7.0856,23.8138,-4.7897
716138122.5590,7.0356,24.0642,-5.2597
716238647.4610,7.6356,24.1647,-4.7797
716339172.3630,7.2357,24.0051,-4.7697
716439697.2660,7.2457,24.2956,-4.8797
716540222.1680,7.3057,23.8161,-4.7597
716640747.0700,7.3657,24.0965,-4.9797
716741271.9730,7.5357,24.4270,-4.6397
716841796.8750,7.8858,24.3874,-4.5497
716942321.7770,7.4858,23.9679,-4.9797
717042846.6800,7.2458,24.0383,-4.6897
717143371.5820,7.6258,24.3887,-4.5497
717243896.4840,7.4456,24.9687,-4.8897
717344421.3870,7.3955,24.2588,-4.9097
717444946.2890,7.5254,24.3089,-4.6297
717545471.1910,7.4252,24.9989,-4.8897
717645996.0940,7.2451,24.2690,-5.2297
717746520.9960,7.5849,24.2891,-4.7897
717847045.8980,7.3248,24.4191,-4.6297
717947570.8010,7.1047,24.3492,-4.9597
718048095.7030,7.4845,24.1693,-4.8197
718148620.6050,7.4244,24.0593,-4.8197
718249145.5080,7.8043,23.9694,-4.5197
718349670.4100,7.7041,24.2895,-4.6997
718450195.3120,6.7840,23.6795,-5.1197
718550720.2150,7.3434,24.0295,-4.8497
718651245.1170,6.9126,24.2694,-5.0897
718751770.0200,6.8416,23.8793,-5.1897
718852294.9220,7.3007,23.9591,-5.1297
718952819.8240,7.4298,24.2690,-5.3897
719053344.7270,7.4589,24.2189,-5.2897
719153869.6290,7.1280,23.8287,-5.0997
719254394.5310,7.5171,24.0986,-4.8297
719354919.4340,7.6462,24.2385,-4.8597
719455444.3360,5.1853,22.3083,-7.1997
719555969.2380,6.8244,23.5882,-5.7297
719656494.1410,-0.5865,16.3881,-12.3297
719757019.0430,2.9926,19.8780,-9.1397
719857543.9450,-7.6583,8.9478,-20.1897
719958068.8480,-5.9897,10.6177,-18.1697
720058593.7500,2.0287,19.2177,-10.1997
720159118.6520,-1.4429,15.4276,-14.0797
720259643.5550,5.7554,22.7375,-6.0197
720360168.4570,4.3438,21.3875,-7.6497
720460693.3590,7.3422,24.0074,-5.0497
720561218.2620,7.1206,23.5373,-5.5797
720661743.1640,7.5490,24.5373,-5.0497
720762268.0660,7.1774,24.2872,-4.6797
720862792.9690,7.4158,24.0471,-5.0597
720963317.8710,7.6241,24.3171,-4.9897
721063842.7730,7.4625,24.7870,-4.6197
721164367.6760,7.3309,24.6869,-5.0497
721264892.5780,7.4793,24.0368,-4.3697
721365417.4800,7.3691,24.5669,-4.3797
721465942.3830,7.7990,25.0771,-4.4297
721566467.2850,7.7690,24.3372,-4.5097
721666992.1880,7.4189,24.5273,-4.6997
721767517.0900,7.6088,25.0474,-4.5397
721868041.9920,6.9488,24.1675,-5.2797
721968566.8950,7.0587,24.0977,-5.0297
722069091.7970,7.2487,23.9478,-4.6397
722169616.6990,7.1286,24.3579,-4.9897
722270141.6020,7.5886,24.0880,-4.7397
722370666.5040,7.3985,24.2281,-4.8197
722471191.4060,6.9884,24.3883,-4.9497
722571716.3090,7.1684,23.8284,-4.9197
722672241.2110,7.2185,23.8785,-5.3997
722772766.1130,7.1001,24.3490,-4.8597
722873291.0160,7.7117,24.4494,-4.6697
722973815.9180,7.4733,24.0898,-5.0597
723074340.8200,7.1050,23.8903,-5.1097
723174865.7230,7.2466,24.1807,-4.8497
723275390.6250,6.9782,24.9111,-5.1797
723375915.5270,7.1598,24.2716,-5.2197
723476440.4300,7.3815,24.1620,-4.8497
723576965.3320,7.2631,24.6124,-5.0397
723677490.2340,6.8947,24.0229,-5.3897
723778015.1370,7.3563,24.2033,-5.0797
723878540.0390,7.0179,24.2837,-4.8897
723979064.9410,6.8996,24.4342,-4.9797
724079589.8440,7.3110,24.3946,-5.0597
724180114.7460,7.1421,24.0550,-5.1497
724280639.6480,7.5031,23.9755,-4.7697
724381164.5510,7.6242,24.3459,-4.7997
724481689.4530,6.5753,23.7763,-5.1297
724582214.3550,7.0263,23.9168,-5.0897
724682739.2580,7.0974,24.4972,-5.0797
724783264.1600,6.7684,24.1276,-5.0397
724883789.0620,7.2395,24.2681,-5.0197
724984313.9650,7.4706,24.4985,-5.3397
725084838.8670,7.6516,24.6489,-4.9397
725185363.7700,7.4727,24.4894,-5.1797
725285888.6720,7.5237,24.3198,-4.9597
725386413.5740,7.7648,24.4502,-4.5897
725486938.4770,4.4952,21.9104,-7.7097
725587463.3790,6.4149,23.5504,-6.1397
725687988.2810,-2.0654,15.2304,-13.7597
725788513.1840,2.0143,19.2703,-9.9397
725889038.0860,-5.4360,11.4603,-18.1197
725989562.9880,-8.1663,9.0703,-20.4497
726090087.8910,2.8134,20.1502,-9.3997
726190612.7930,-0.1369,17.0602,-12.6397
726291137.6950,5.9928,23.1602,-5.9197
726391662.5980,4.7026,22.0502,-7.1597
726492187.5000,7.0023,24.2901,-5.0297
726592712.4020,7.0420,23.9401,-5.5797
726693237.3050,7.4217,24.7001,-5.3597
726793762.2070,7.1014,24.3601,-5.0397
726894287.1090,7.3414,24.3499,-5.3597
726994812.0120,7.4514,24.2796,-5.1597
727095336.9140,7.5615,24.8993,-4.6497
727195861.8160,7.3816,24.9190,-4.9897
727296386.7190,7.4817,24.1087,-4.6797
727396911.6210,7.3318,24.4485,-4.5097
727497436.5230,7.7019,24.9482,-4.6797
727597961.4260,7.7520,24.5579,-4.6597
727698486.3280,6.8821,24.2076,-5.1397
727799011.2300,7.4322,24.5774,-4.8997
727899536.1330,6.6523,24.2571,-5.6197
728000061.0350,6.4624,23.8268,-5.5397
728100585.9380,7.1725,23.9165,-4.9597
728201110.8400,6.9326,24.3363,-5.1597
728301635.7420,7.4342,23.9563,-4.8197
728402160.6450,7.3261,24.2663,-5.0297
728502685.5470,6.9079,24.6963,-4.8597
728603210.4490,7.1097,24.0563,-5.1397
728703735.3520,7.5316,24.1363,-5.3297
728804260.2540,7.1934,24.4064,-5.0897
728904785.1560,7.7052,24.6664,-4.5397
729005310.0590,7.7371,24.6064,-4.7597
729105834.9610,7.4289,24.2064,-5.1297
729206359.8630,7.3507,24.2964,-4.8897
729306884.7660,7.2926,25.1565,-4.9297
729407409.6680,7.2744,24.7465,-5.0797
729507934.5700,7.7362,24.6565,-4.6597
729608459.4730,7.7080,24.7566,-4.7697
729708984.3750,7.2499,24.5771,-4.9397
729809509.2770,7.5117,24.5576,-4.8297
729910034.1800,7.3635,24.6181,-4.7097
730010559.0820,7.3053,25.0187,-4.5297
730111083.9840,7.6071,24.8592,-4.8797
730211608.8870,7.4689,24.4997,-4.8797
730312133.7890,7.4407,24.0602,-4.9397
730412658.6910,7.6726,24.3807,-4.6797
730513183.5940,6.7744,24.0513,-4.9797
730613708.4960,6.9562,23.9718,-5.0197
730714233.3980,7.3280,24.6223,-5.1597
730814758.3010,6.9998,24.2929,-4.8597
730915283.2030,7.2416,24.3234,-5.2197
731015808.1050,7.3129,24.5139,-5.2597
731116333.0080,7.5130,24.3144,-4.8697
731216857.9100,7.5131,24.5849,-5.3397
731317382.8120,7.1131,23.8754,-5.5397
731417907.7150,7.5632,24.1560,-4.7497
731518432.6170,3.5632,20.8365,-8.6697
731618957.5200,5.5733,22.7870,-6.8697
731719482.4220,-4.0466,13.1875,-15.8397
731820007.3240,0.5834,17.9180,-11.2297
731920532.2270,-3.3865,13.3286,-16.3097
732021057.1290,-8.9765,7.3591,-21.6697
732121582.0310,3.4536,20.6796,-8.8097
732222106.9340,0.8437,18.0401,-11.6097
732322631.8360,6.1637,23.4506,-5.8897
732423156.7380,4.9835,22.3909,-6.8297
732523681.6410,6.8830,24.3210,-5.0697
732624206.5430,6.9424,24.2312,-5.5397
732724731.4450,7.3819,24.7513,-5.2897
732825256.3480,7.2014,24.4814,-5.2797
732925781.2500,7.3208,24.5215,-5.3297
733026306.1520,7.4303,24.2716,-5.2797
733126831.0550,7.7198,24.8917,-4.5897
733227355.9570,7.5892,25.0218,-4.8497
733327880.8590,7.7487,24.5219,-4.5997
733428405.7620,7.4982,24.4720,-4.5597
733528930.6640,8.0276,24.9721,-4.6297
733629455.5660,8.0471,24.9222,-4.4797
733729980.4690,6.8466,24.4823,-5.0297
733830505.3710,7.6164,24.6223,-4.7897
733931030.2730,7.1765,25.0523,-5.1697
734031555.1760,6.7666,24.3423,-5.4097
734132080.0780,7.6466,24.4223,-4.7597
734232604.9800,7.4567,24.7823,-4.6997
734333129.8830,7.6467,24.2423,-4.6897
734433654.7850,7.6668,24.5923,-4.5997
734534179.6880,7.0268,24.9523,-4.8597
734634704.5900,7.2669,24.5423,-5.0697
734735229.4920,7.6870,24.4923,-5.1597
734835754.3950,7.4470,24.3923,-5.3897
734936279.2970,7.4371,24.5923,-4.6497
735036804.1990,7.6671,24.8423,-4.6297
735137329.1020,7.3372,24.3523,-5.3197
735237854.0040,7.2680,24.2324,-5.1097
735338378.9060,7.4889,24.9325,-5.0197
735438903.8090,7.1299,24.7627,-5.2297
735539428.7110,7.4808,24.6529,-4.8997
735639953.6130,7.6617,24.6130,-5.0097
735740478.5160,7.1226,24.6632,-5.0197
735841003.4180,7.0936,24.4033,-5.1097
735941528.3200,7.1845,24.3235,-4.9997
736042053.2230,7.0954,24.8236,-4.8497
736142578.1250,7.3063,24.6938,-5.1097
736243103.0270,7.2473,24.5039,-5.0997
736343627.9300,7.0682,23.9941,-5.3397
736444152.8320,7.1891,24.0942,-5.0097
736544677.7340,6.8900,24.1944,-5.0397
736645202.6370,6.7609,24.0947,-5.0897
736745727.5390,7.3217,24.8451,-5.2197
736846252.4410,7.0925,24.4254,-4.9497
736946777.3440,7.3833,24.5857,-5.3097
737047302.2460,7.1741,24.6460,-5.1597
737147827.1480,7.4450,24.2464,-4.6997
737248352.0510,7.5358,24.6567,-5.2097
737348876.9530,6.9066,23.9070,-5.8497
737449401.8550,7.4974,24.2973,-4.8397
737549926.7580,3.1383,20.5277,-9.0897
737650451.6600,5.2391,22.6480,-7.1597
737750976.5620,-5.8001,11.6583,-17.6697
737851501.4650,-0.3193,17.2986,-12.0497
737952026.3670,-1.9987,15.5190,-14.0897
738052551.2700,-8.6488,8.9992,-21.0497
738153076.1720,5.1311,22.3395,-7.4397
738253601.0740,2.4410,19.6997,-9.7397
738354125.9770,6.7209,24.2000,-5.4997
738454650.8790,6.0608,23.4802,-6.1797
738555175.7810,6.9906,24.1805,-4.8097
738655700.6840,7.1505,24.4508,-4.8297
738756225.5860,6.9804,24.3410,-5.1097
738856750.4880,6.7103,24.5113,-5.2897
738957275.3910,7.2902,24.9315,-4.2997
739057800.2930,7.5201,24.6918,-4.7197
739158325.1950,7.7800,24.5421,-4.9097
739258850.0980,7.7599,24.4023,-4.3997
739359375.0000,7.4095,24.6124,-5.0897
739459899.9020,7.3790,24.6925,-4.9197
739560424.8050,7.6785,24.7224,-4.9597
739660949.7070,7.6979,24.7524,-5.2397
739761474.6090,7.1474,24.6524,-5.1697
739861999.5120,7.2969,24.6024,-4.8797
739962524.4140,7.1963,24.8025,-5.1797
740063049.3160,6.9658,24.5925,-5.0597
740163574.2190,7.1252,24.7825,-5.3397
740264099.1210,7.1147,25.2724,-5.1797
740364624.0230,6.7642,24.4624,-5.4997
740465148.9260,7.1936,24.3224,-5.4497
740565673.8280,7.3031,24.3025,-5.0697
740666198.7300,6.6926,24.3525,-5.5297
740766723.6330,7.4318,24.5024,-4.4897
740867248.5350,7.5910,24.4123,-4.5097
740967773.4380,7.1402,25.0822,-4.8297
741068298.3400,7.2693,24.7021,-4.6297
741168823.2420,7.1685,25.0020,-4.9697
741269348.1450,7.4077,25.2819,-4.9097
741369873.0470,7.4569,24.2017,-4.3197
741470397.9490,7.1460,24.3916,-4.7097
741570922.8520,7.9052,24.6115,-4.4197
741671447.7540,8.0044,24.5214,-4.3297
741771972.6560,7.3535,24.8513,-4.9097
741872497.5590,7.2327,24.4312,-4.5397
741973022.4610,7.4519,24.8211,-4.9197
742073547.3630,7.6210,25.0010,-5.0297
742174072.2660,7.5604,24.8610,-4.5697
742274597.1680,7.5498,25.0209,-4.8497
742375122.0700,7.3692,25.0309,-5.1497
742475646.9730,7.3986,24.9809,-4.6997
742576171.8750,7.4180,25.1809,-4.9097
742676696.7770,7.7474,25.3408,-4.9397
742777221.6800,8.0368,24.9108,-4.8897
742877746.5820,7.4362,24.8308,-5.0697
742978271.4840,7.5456,24.9708,-4.9597
743078796.3870,7.7450,24.8007,-5.0097
743179321.2890,7.6544,24.2707,-5.3697
743279846.1910,8.0938,25.0107,-4.7597
743380371.0940,5.6932,23.2707,-6.2597
743480895.9960,6.5727,23.8506,-5.8697
743581420.8980,2.6830,19.9506,-9.8697
743681945.8010,4.8834,22.1305,-7.3597
743782470.7030,-8.2562,9.3704,-20.2397
743882995.6050,-1.6658,15.8004,-13.8297
743983520.5080,-0.8053,16.8203,-12.7797
744084045.4100,-6.8449,11.0803,-19.0297
744184570.3120,5.3355,22.5902,-7.3497
744285095.2150,3.1659,20.4402,-9.2197
744385620.1170,6.7663,24.2201,-5.4097
744486145.0200,6.1267,23.5600,-6.0997
744586669.9220,6.7271,24.1800,-5.0197
744687194.8240,6.8975,24.2199,-4.7697
744787719.7270,7.1279,24.3899,-5.0697
744888244.6290,6.6686,24.6397,-5.3497
744988769.5310,7.2701,25.0594,-4.2797
745089294.4340,7.4616,24.9792,-4.6397
745189819.3360,7.4832,24.7189,-4.9997
745290344.2380,7.6647,24.5186,-4.6197
745390869.1410,7.5162,24.7283,-5.1697
745491394.0430,7.2478,24.6480,-5.0697
745591918.9450,7.6693,24.9977,-4.6897
745692443.8480,7.8908,24.8975,-4.9797
745792968.7500,7.1924,25.1372,-4.9497
745893493.6520,7.3439,25.0669,-4.8897
745994018.5550,7.4354,25.4366,-4.6697
746094543.4570,7.1870,24.9763,-4.6497
746195068.3590,7.4585,25.0860,-5.0697
746295593.2620,7.3801,25.7657,-4.8097
746396118.1640,6.9417,24.8454,-5.3097
746496643.0660,7.2633,24.7851,-5.0897
746597167.9690,7.5650,24.6748,-4.9297
746697692.8710,7.1366,24.7144,-5.4197
746798217.7730,7.2383,24.6341,-4.6297
746898742.6760,7.5399,24.6138,-4.4597
746999267.5780,7.3616,25.2435,-4.9497
747099792.4800,7.1432,25.0032,-4.7997
747200317.3830,7.3048,25.0828,-5.0497
747300842.2850,7.5865,25.2925,-5.0897
747401367.1880,7.4181,24.5822,-4.4597
747501892.0900,7.1198,24.5819,-4.6997
747602416.9920,7.4414,24.4715,-4.5997
747702941.8950,7.9025,24.6113,-4.5997
747803466.7970,7.1134,24.9512,-5.2597
747903991.6990,6.7843,24.4210,-4.8397
748004516.6020,7.0851,24.6508,-5.3097
748105041.5040,7.2360,24.7106,-5.2897
748205566.4060,7.1269,24.5905,-4.9997
748306091.3090,7.1077,24.6803,-5.2497
748406616.2110,7.2586,25.2801,-5.3697
748507141.1130,7.0595,24.9599,-5.0797
748607666.0160,7.3303,25.1798,-5.2597
748708190.9180,7.6112,25.6096,-5.0997
748808715.8200,8.0020,25.0194,-5.0897
748909240.7230,7.7329,24.9892,-5.2197
749009765.6250,7.5638,25.0291,-4.8697
749110290.5270,7.5334,24.7988,-5.2197
749210815.4300,7.5827,24.3686,-5.5597
749311340.3320,8.0821,24.9783,-4.8297
749411865.2340,5.7114,23.4681,-6.3197
749512390.1370,6.5408,24.2479,-5.8897
749612915.0390,1.9001,19.3976,-10.7797
749713439.9410,4.7195,22.0974,-7.8597
749813964.8440,-9.0812,8.5471,-21.8297
749914489.7460,-3.1018,14.5569,-15.2897
750015014.6480,0.9476,18.7966,-11.1497
750115539.5510,-4.1131,13.9264,-16.5597
750216064.4530,5.9263,23.4261,-6.8097
750316589.3550,4.3556,21.7259,-8.3797
750417114.2580,7.0249,24.6656,-4.9697
750517639.1600,6.6229,24.1850,-5.6597
750618164.0620,6.9810,24.7843,-4.8697
750718688.9650,6.9590,24.4936,-4.4897
750819213.8670,7.4770,24.8530,-4.8897
750919738.7700,7.0250,24.9923,-5.1597
751020263.6720,7.3330,25.2917,-4.4297
751120788.5740,7.5011,25.4510,-4.5497
751221313.4770,7.2791,24.9604,-5.1097
751321838.3790,7.5471,24.8697,-4.7897
751422363.2810,7.6351,24.8490,-5.1297
751522888.1840,7.2132,24.7984,-5.1297
751623413.0860,7.3312,24.9777,-4.9297
751723937.9880,7.7792,24.9371,-4.8697
751824462.8910,6.7771,24.8864,-5.1597
751924987.7930,7.0048,25.0356,-5.2997
752025512.6950,6.9725,25.2947,-4.8997
752126037.5980,6.7702,24.6739,-4.8197
752226562.5000,7.0979,24.6431,-5.3097
752327087.4020,7.0156,25.2723,-5.1297
752427612.3050,6.9233,24.6615,-5.5597
752528137.2070,6.8310,24.5007,-5.3097
752628662.1090,7.5787,24.7898,-4.7897
752729187.0120,7.3364,24.7190,-5.4497
752829711.9140,7.2040,24.8182,-4.6097
752930236.8160,7.4317,24.6974,-4.4297
753030761.7190,7.8094,25.2366,-4.7797
753131286.6210,7.4171,25.3258,-4.6797
753231811.5230,7.4351,25.0451,-4.8497
753332336.4260,7.8636,25.2646,-5.0097
753432861.3280,7.6620,24.8242,-4.4397
753533386.2300,7.1705,24.8237,-4.5397
753633911.1330,7.3290,24.6032,-4.2897
753734436.0350,8.0074,24.7028,-4.3397
753834960.9380,7.6359,25.3623,-4.6997
753935485.8400,7.1943,24.9619,-4.4897
754036010.7420,7.6328,25.1714,-4.5497
754136535.6450,7.7012,24.9309,-4.5497
754237060.5470,7.7397,25.1505,-4.2497
754337585.4490,7.6981,25.0900,-4.4897
754438110.3520,7.7466,25.7796,-4.7897
754538635.2540,7.5951,25.4891,-4.4297
754639160.1560,7.6347,25.0889,-5.0997
754739685.0590,7.7350,25.7088,-4.7997
754840209.9610,7.9153,24.8988,-5.1197
754940734.8630,7.9656,24.9887,-5.0497
755041259.7660,7.6059,24.8086,-4.6597
755141784.6680,7.4262,24.5185,-5.0697
755242309.5700,7.3165,24.1985,-5.8097
755342834.4730,7.8667,24.5284,-4.9997
755443359.3750,5.4370,23.0083,-6.6597
755543884.2770,6.3073,24.0383,-6.0397
755644409.1800,0.5276,17.9782,-11.9897
755744934.0820,4.0479,21.2081,-8.7297
755845458.9840,-15.1418,2.3081,-27.5597
755945983.8870,-5.2515,12.1980,-17.4297
756046508.7890,-39.6604,-19.9619,-52.7497
756147033.6910,-31.6491,-13.5518,-44.2197
756247558.5940,-39.8179,-19.8916,-53.2697
756348083.4960,-39.7366,-20.1015,-53.3397
756448608.3980,-40.4153,-20.1714,-53.7097
756549133.3010,-39.6741,-19.9912,-53.3997
756649658.2030,-40.3528,-19.8811,-53.8497
756750183.1050,-40.3515,-20.2410,-53.6097
756850708.0080,-40.7603,-19.9008,-53.9097
756951232.9100,-40.1490,-19.7107,-53.7597
757051757.8120,-40.5577,-20.2106,-54.1697
757152282.7150,-40.7165,-20.2304,-53.9397
757252807.6170,-40.6352,-20.1403,-53.6997
757353332.5200,-40.4639,-19.9602,-53.6697
757453857.4220,-40.5029,-19.8400,-53.8897
757554382.3240,-40.3519,-19.7999,-53.6397
757654907.2270,-40.1609,-19.6797,-53.6597
757755432.1290,-40.3998,-19.7896,-53.5497
757855957.0310,-39.7388,-20.1594,-53.5497
757956481.9340,-40.0378,-20.0193,-53.5797
758057006.8360,-39.4967,-19.8291,-53.8497
758157531.7380,-39.7157,-20.1190,-53.7897
758258056.6410,-39.5547,-20.4288,-53.5797
758358581.5430,-39.5136,-20.1287,-53.9597
758459106.4450,-39.5526,-19.8485,-53.2097
758559631.3480,-39.7316,-20.0784,-53.2397
758660156.2500,-39.8205,-20.0482,-53.3597
758760681.1520,-39.4697,-20.0281,-52.9897
758861206.0550,-40.1893,-19.7380,-54.1097
758961730.9570,-39.7789,-19.7478,-53.8197
759062255.8590,-40.2985,-19.9277,-54.1097
759162780.7620,-40.1481,-20.0476,-54.1397
759263305.6640,-40.1777,-20.0175,-53.9897
759363830.5660,-40.3573,-20.1074,-54.0497
759464355.4690,-39.9970,-19.3772,-54.1297
759564880.3710,-40.0466,-19.6971,-54.0097
759665405.2730,-40.2162,-20.0270,-53.8497
759765930.1760,-40.0158,-19.8069,-54.2397
759866455.0780,-40.0654,-19.6968,-53.7397
759966979.9800,-40.2250,-19.9067,-53.6397
760067504.8830,-39.8947,-19.6765,-53.7297
760168029.7850,-40.2245,-19.6464,-53.8197
760268554.6880,-40.3145,-20.2763,-54.4797
760369079.5900,-39.7846,-19.9062,-54.1697
760469604.4920,-40.1546,-20.1960,-53.9397
760570129.3950,-40.3847,-20.2059,-54.2697
760670654.2970,-39.9947,-19.9558,-53.8197
760771179.1990,-40.0748,-19.9257,-53.6097
760871704.1020,-40.8949,-19.9155,-53.9897
760972229.0040,-40.0049,-20.1354,-54.2597
761072753.9060,-40.0250,-20.0753,-54.2997
761173278.8090,-40.9650,-19.9552,-54.3097
761273803.7110,-40.0051,-20.5850,-54.0097
761374328.6130,-40.1451,-20.3949,-53.6897
761474853.5160,-40.2152,-19.9248,-54.3297
761575378.4180,-39.9654,-20.1746,-54.5297
761675903.3200,-39.8558,-20.2743,-54.0997
761776428.2230,-39.9161,-20.0941,-54.1597
761876953.1250,-40.3865,-20.3138,-53.9697
761977478.0270,-40.2468,-20.3436,-53.8797
762078002.9300,-40.1872,-20.5333,-54.1997
762178527.8320,-40.4175,-20.2130,-53.8897
762279052.7340,-40.1878,-20.3928,-53.6497
762379577.6370,-40.0682,-20.3825,-53.7497
762480102.5390,-40.0585,-20.1223,-53.6797
762580627.4410,-39.9089,-20.2420,-53.6497
762681152.3440,-39.6892,-20.2417,-53.8797
762781677.2460,-40.1396,-19.9815,-54.1097
762882202.1480,-39.9699,-19.8112,-53.7697
762982727.0510,-39.7406,-20.1909,-53.6497
763083251.9530,-39.8414,-20.1306,-53.7397
763183776.8550,-39.9322,-19.9102,-53.5197
763284301.7580,-40.0330,-19.9999,-53.8697
763384826.6600,-39.7639,-20.2895,-53.9997
763485351.5620,-40.4647,-20.0992,-53.9297
763585876.4650,-40.5055,-19.9889,-54.0197
763686401.3670,-40.2263,-20.2185,-54.3797
763786926.2700,-40.2171,-20.1482,-54.0797
763887451.1720,-40.0879,-19.2079,-53.8897
763987976.0740,-40.1387,-19.6375,-53.9097
764088500.9770,-39.9595,-19.8972,-54.3297
764189025.8790,-39.9703,-19.5268,-54.1497
764289550.7810,-40.1511,-20.1065,-53.8097
764390075.6840,-40.1824,-20.0262,-54.3697
764490600.5860,-40.0036,-20.1859,-54.1697
764591125.4880,-39.9149,-20.2057,-54.0197
764691650.3910,-40.1761,-19.9854,-54.5797
764792175.2930,-40.2674,-19.8351,-54.2697
764892700.1950,-39.9186,-19.8648,-54.2597
764993225.0980,-39.9699,-20.0446,-54.0097
765093750.0000,-40.4011,-19.5643,-53.6597
765194274.9020,-40.0224,-19.6440,-54.1097
765294799.8050,-40.3937,-20.4837,-54.1097
765395324.7070,-40.6449,-20.1435,-54.1097
765495849.6090,-39.8662,-20.0532,-53.9897
765596374.5120,-40.2174,-20.0729,-54.0097
765696899.4140,-39.3585,-19.6426,-54.0097
765797424.3160,-39.5591,-19.6924,-53.9397
