Frequency,North_Port_Input,South_Port_Output,DS_AFE_Input
607973327.6370,3.5688,18.1984,-1.3397
608073852.5390,3.3686,18.2987,-1.7897
608174377.4410,3.4284,18.4791,-2.1797
608274902.3440,3.3582,17.6094,-1.6397
608375427.2460,3.2680,17.8898,-1.7297
608475952.1480,3.6778,18.5501,-1.7797
608576477.0510,3.5977,17.9405,-1.6097
608677001.9530,3.6275,18.5308,-1.9197
608777526.8550,3.8773,18.8511,-1.9797
608878051.7580,3.2471,19.1015,-1.9097
608978576.6600,3.3961,18.2519,-1.5997
609079101.5620,3.1450,18.5423,-2.2497
609179626.4650,3.3840,19.1027,-2.1797
609280151.3670,3.5329,18.4131,-1.4297
609380676.2700,3.2018,18.5535,-1.9797
609481201.1720,3.1108,18.1040,-1.5797
609581726.0740,3.4497,18.1244,-1.3797
609682250.9770,3.1587,18.1748,-1.6297
609782775.8790,3.4076,18.0952,-1.4997
609883300.7810,3.3965,18.5856,-1.7897
609983825.6840,3.1855,18.2560,-1.8997
610084350.5860,3.3544,18.9364,-1.5997
610184875.4880,3.3833,19.0768,-1.4097
610285400.3910,3.2625,18.6073,-1.4697
610385925.2930,3.5729,18.4078,-1.5397
610486450.1950,3.2934,18.7784,-1.4597
610586975.0980,3.2838,18.4090,-1.7797
610687500.0000,3.6743,18.3995,-1.3597
610788024.9020,3.4847,19.2601,-1.1697
610888549.8050,2.9452,18.1606,-1.7997
610989074.7070,3.3057,17.8112,-1.6697
611089599.6090,3.6861,18.5318,-1.4297
611190124.5120,3.3666,18.7223,-1.5597
611290649.4140,3.5270,18.3629,-2.2297
611391174.3160,3.3575,18.5935,-1.5497
611491699.2190,0.3080,16.0640,-4.7397
611592224.1210,2.4384,17.5346,-3.4397
611692749.0230,-5.6315,9.8552,-10.6497
611793273.9260,-2.1021,13.6758,-6.7397
611893798.8280,-7.5328,7.5865,-12.3297
611994323.7300,-7.7934,7.1371,-12.8397
612094848.6330,-0.8141,14.2078,-5.6497
612195373.5350,-3.9047,11.0285,-8.7097
612295898.4380,2.2246,17.6691,-2.5797
612396423.3400,0.6940,16.6498,-3.5397
612496948.2420,3.4233,18.3804,-1.5897
612597473.1450,3.2627,17.7911,-1.9797
612697998.0470,3.6320,18.6617,-1.5897
612798522.9490,3.2814,18.7324,-1.5197
612899047.8520,3.4107,18.9630,-1.5297
612999572.7540,3.5301,18.7337,-1.6497
613100097.6560,3.5284,18.7243,-1.1497
613200622.5590,3.4958,18.8249,-1.2997
613301147.4610,3.6732,18.1255,-1.5497
613401672.3630,3.7505,18.5360,-1.2297
613502197.2660,3.6379,18.5366,-1.5997
613602722.1680,3.3853,18.2472,-1.6997
613703247.0700,3.3826,18.9978,-1.6697
613803771.9730,3.6700,18.8584,-1.8397
613904296.8750,3.4874,18.5489,-1.4797
614004821.7770,3.1247,18.3595,-1.4697
614105346.6800,3.1821,18.3001,-2.2897
614205871.5820,3.6494,18.4607,-1.9097
614306396.4840,2.8768,18.9812,-1.5297
614406921.3870,2.9542,18.9818,-1.8297
614507446.2890,2.8017,18.4322,-1.0297
614607971.1910,2.8392,18.4826,-1.5397
614708496.0940,2.9767,18.6229,-1.4197
614809020.9960,2.9042,18.3433,-1.2697
614909545.8980,3.0018,18.9936,-1.6997
615010070.8010,3.0293,18.7640,-1.5497
615110595.7030,3.1368,18.7343,-1.5297
615211120.6050,2.7344,18.8547,-1.4897
615311645.5080,2.9619,19.0350,-1.9697
615412170.4100,3.3994,18.9054,-1.5297
615512695.3120,3.3570,18.7457,-1.8397
615613220.2150,3.2245,18.8561,-2.0797
615713745.1170,2.8320,18.5865,-1.4297
615814270.0200,3.2996,18.8168,-1.8197
615914794.9220,3.8092,18.8172,-1.6197
616015319.8240,3.3792,18.8276,-1.2497
616115844.7270,2.9591,18.7580,-1.8297
616216369.6290,3.4590,18.6184,-2.0197
616316894.5310,3.4589,19.1387,-1.1397
616417419.4340,2.9789,19.0091,-1.5297
616517944.3360,3.5388,18.1595,-1.4397
616618469.2380,3.8087,18.4999,-1.4597
616718994.1410,2.9886,17.9803,-1.8097
616819519.0430,3.2086,18.0807,-1.4097
616920043.9450,2.9585,18.3511,-1.8797
617020568.8480,2.6984,18.3315,-1.9397
617121093.7500,3.8383,18.2218,-2.0797
617221618.6520,3.6585,18.3722,-1.8197
617322143.5550,2.8108,17.7627,-2.1097
617422668.4570,3.6832,18.1931,-2.1397
617523193.3590,-0.3745,14.9735,-5.0097
617623718.2620,1.5479,16.5340,-3.2097
617724243.1640,-8.1198,7.6544,-12.7797
617824768.0660,-3.6474,12.5248,-7.7197
617925292.9690,-7.5051,8.0552,-12.2497
618025817.8710,-13.4827,2.4357,-18.5597
618126342.7730,-0.1604,15.2861,-4.3997
618226867.6760,-2.9180,12.4265,-7.0597
618327392.5780,3.1543,18.1669,-2.5397
618427917.4800,2.0767,17.0974,-3.3197
618528442.3830,3.1790,18.6278,-1.5997
618628967.2850,3.3713,18.5781,-1.7097
618729492.1880,3.7633,18.7283,-1.4097
618830017.0900,3.1353,18.7684,-1.5897
618930541.9920,3.4474,19.0285,-1.7897
619031066.8950,3.8294,18.9987,-1.4997
619131591.7970,2.7915,18.2288,-1.8897
619232116.6990,2.9535,18.5289,-1.6697
619332641.6020,3.7455,18.6890,-1.7897
619433166.5040,3.5176,18.2792,-2.0697
619533691.4060,3.2396,18.8193,-1.9997
619634216.3090,3.4116,18.9094,-1.6097
619734741.2110,3.2637,19.1196,-1.2497
619835266.1130,3.4357,18.8697,-1.5797
619935791.0160,3.5077,18.6798,-1.5197
620036315.9180,3.4785,18.8398,-1.2697
620136840.8200,3.4080,18.6297,-2.0097
620237365.7230,3.4575,18.7196,-1.8697
620337890.6250,3.4470,18.8495,-1.7097
620438415.5270,3.4765,18.8093,-1.6597
620538940.4300,3.6259,18.9192,-1.6097
620639465.3320,3.3854,19.0491,-1.7297
620739990.2340,3.5849,18.4290,-1.2697
620840515.1370,3.7344,18.9288,-1.4997
620941040.0390,3.4739,19.0287,-1.7897
621041564.9410,3.3834,18.4886,-1.3997
621142089.8440,2.7228,18.5085,-1.7897
621242614.7460,3.2023,18.7483,-1.8997
621343139.6480,3.6118,18.6782,-1.3797
621443664.5510,2.9892,18.4282,-2.0497
621544189.4530,2.9357,18.5782,-1.0997
621644714.3550,3.3922,18.5282,-0.7397
621745239.2580,3.0786,18.9782,-1.6897
621845764.1600,2.9151,18.9082,-1.3697
621946289.0620,3.2016,17.9782,-1.6797
622046813.9650,3.3480,18.3782,-1.9497
622147338.8670,3.6445,18.9582,-1.7297
622247863.7700,3.1910,18.7482,-1.4197
622348388.6720,3.3774,18.6682,-1.3797
622448913.5740,3.6639,18.7182,-1.6297
622549438.4770,3.3704,18.1882,-1.3797
622649963.3790,3.3368,18.5783,-1.4497
622750488.2810,3.4233,18.7183,-1.2397
622851013.1840,3.3211,18.6785,-1.3997
622951538.0860,3.7791,18.5088,-2.2597
623052062.9880,3.4771,18.2392,-1.7597
623152587.8910,3.5750,19.0695,-1.3897
623253112.7930,3.9630,18.7698,-1.7597
623353637.6950,2.3610,18.1001,-2.2397
623454162.5980,2.9990,19.1004,-1.7397
623554687.5000,-0.9730,14.5507,-5.3797
623655212.4020,0.9850,16.5110,-3.0397
623755737.3050,-9.4070,5.5413,-15.3397
623856262.2070,-3.8290,11.3116,-9.2997
623956787.1090,-5.9611,9.9120,-9.9097
624057312.0120,-12.1931,3.3623,-16.8997
624157836.9140,0.5352,16.0726,-4.2597
624258361.8160,-2.0433,13.6228,-6.0697
624358886.7190,2.9481,18.4330,-1.8297
624459411.6210,2.0196,17.5632,-2.6597
624559936.5230,3.3510,18.8833,-1.2597
624660461.4260,3.3125,19.1235,-1.4497
624760986.3280,3.4739,18.7637,-1.7797
624861511.2300,3.2354,18.8039,-1.4297
624962036.1330,3.8868,18.8041,-1.3097
625062561.0350,3.7483,18.6043,-1.4797
625163085.9380,3.3297,18.3945,-1.5597
625263610.8400,3.4612,18.2847,-1.5197
625364135.7420,3.5526,18.6449,-1.7697
625464660.6450,3.3741,18.6651,-2.0797
625565185.5470,3.4754,18.4852,-1.4297
625665710.4490,3.4763,18.3452,-1.3997
625766235.3520,3.3371,18.5551,-1.5097
625866760.2540,3.5580,18.6250,-1.4997
625967285.1560,2.7889,18.6549,-1.5697
626067810.0590,2.9598,18.6848,-1.3097
626168334.9610,3.4406,18.6748,-1.4697
626268859.8630,3.2615,18.9047,-1.4997
626369384.7660,3.1524,19.0446,-1.3197
626469909.6680,3.5633,18.6045,-1.3997
626570434.5700,3.3341,19.2644,-1.4397
626670959.4730,3.1250,19.1843,-1.6097
626771484.3750,3.3859,19.2843,-1.5097
626872009.2770,3.5768,19.3342,-1.5397
626972534.1800,3.2957,18.8141,-1.7397
627073059.0820,3.3324,19.1040,-1.5397
627173583.9840,3.3191,18.6539,-1.8297
627274108.8870,3.2458,18.3639,-1.7997
627374633.7890,3.3926,18.7238,-1.5597
627475158.6910,3.6193,18.9637,-1.6597
627575683.5940,3.1860,18.4937,-1.5797
627676208.4960,3.2027,18.6636,-1.9097
627776733.3980,2.8394,19.0735,-1.5297
627877258.3010,3.2161,18.9234,-1.6997
627977783.2030,3.3929,18.6534,-1.3997
628078308.1050,3.0296,18.9433,-1.6197
628178833.0080,3.3363,19.0032,-1.1497
628279357.9100,3.3230,18.7631,-1.2797
628379882.8120,3.5393,18.9932,-1.3397
628480407.7150,3.3955,19.0033,-0.9597
628580932.6170,3.5517,19.0935,-1.3097
628681457.5200,3.5578,18.7136,-1.3797
628781982.4220,3.6840,19.0037,-1.2797
628882507.3240,3.4002,19.0939,-1.2997
628983032.2270,3.7563,18.5540,-1.0997
629083557.1290,3.9225,18.8541,-1.0497
629184082.0310,2.6686,18.8643,-1.2297
629284606.9340,3.5448,18.7544,-1.2897
629385131.8360,1.8110,17.7345,-2.0597
629485656.7380,2.3771,18.6147,-1.5797
629586181.6410,-1.8367,13.7748,-6.6597
629686706.5430,0.3494,16.1049,-3.7697
629787231.4450,-12.3196,3.3650,-16.8397
629887756.3480,-5.8778,9.7751,-10.4197
629988281.2500,-3.9261,11.0852,-8.6397
630088806.1520,-9.8044,5.6153,-14.6597
630189331.0550,0.9373,16.7054,-3.1597
630289855.9570,-0.4909,14.6354,-5.1097
630390380.8590,2.8008,18.6855,-1.8197
630490905.7620,1.9625,17.6956,-1.8997
630591430.6640,3.3843,19.0457,-1.5397
630691955.5660,3.1060,19.4458,-1.7297
630792480.4690,3.1777,18.8259,-0.9797
630893005.3710,3.2094,18.8360,-1.4497
630993530.2730,3.3212,18.6260,-1.4897
631094055.1760,3.4931,18.4061,-1.0397
631194580.0780,2.8778,18.6658,-2.0997
631295104.9800,2.3825,18.6755,-1.6797
631395629.8830,2.8773,18.8152,-1.5197
631496154.7850,3.4120,18.7049,-1.9797
631596679.6880,3.2367,18.8246,-1.4397
631697204.5900,3.0114,19.0043,-1.1997
631797729.4920,2.9162,18.6040,-1.2897
631898254.3950,3.2609,18.5037,-1.6297
631998779.2970,2.9556,19.2334,-1.7797
632099304.1990,2.8403,19.1231,-1.2997
632199829.1020,3.5051,19.3228,-1.1497
632300354.0040,3.3698,19.4425,-1.6297
632400878.9060,2.7445,18.8722,-1.3797
632501403.8090,3.5887,19.0619,-1.1797
632601928.7110,3.4113,19.3717,-1.1597
632702453.6130,3.0439,18.9915,-1.4297
632802978.5160,3.7165,19.0413,-1.6097
632903503.4180,3.5191,19.4111,-1.2097
633004028.3200,2.7317,18.5109,-0.8497
633104553.2230,3.3143,18.4706,-1.1497
633205078.1250,3.8869,18.7604,-1.5697
633305603.0270,2.9895,18.6202,-1.5697
633406127.9300,4.0022,18.9600,-1.3997
633506652.8320,4.1348,19.1498,-1.3097
633607177.7340,3.5374,18.6896,-1.4697
633707702.6370,3.9800,18.7694,-1.4197
633808227.5390,3.0826,19.1491,-1.2497
633908752.4410,3.2235,18.9791,-1.2597
634009277.3440,3.4126,19.1094,-1.6297
634109802.2460,2.7316,19.3796,-1.5797
634210327.1480,3.2006,18.4799,-1.6497
634310852.0510,3.5497,18.7301,-1.7297
634411376.9530,3.1987,19.1704,-1.2997
634511901.8550,3.2577,18.5706,-1.2097
634612426.7580,3.4367,18.4409,-1.6997
634712951.6600,3.1058,18.9511,-1.7397
634813476.5620,3.5948,19.1914,-1.4297
634914001.4650,3.4938,18.7216,-1.2497
635014526.3670,3.1028,18.6019,-1.6497
635115051.2700,3.1419,18.9521,-1.8197
635215576.1720,3.6309,19.0924,-1.8297
635316101.0740,3.6296,18.6527,-1.7197
635416625.9770,1.8982,17.0131,-2.8797
635517150.8790,2.9867,18.3235,-2.2197
635617675.7810,-3.2348,12.6339,-7.3697
635718200.6840,0.2038,15.4443,-4.4397
635818725.5860,-13.2477,2.2847,-17.4997
635919250.4880,-7.9791,7.8251,-11.8297
636019775.3910,-2.9306,12.9455,-7.4397
636120300.2930,-7.7120,7.9959,-12.5397
636220825.1950,1.4665,17.5563,-2.8297
636321350.0980,-0.2249,15.6767,-4.3697
636421875.0000,3.4136,18.9371,-1.9897
636522399.9020,2.7822,18.4875,-2.3097
636622924.8050,3.3407,19.1479,-1.6697
636723449.7070,3.4019,19.0181,-1.7097
636823974.6090,2.6735,18.5882,-1.4897
636924499.5120,3.0652,19.0084,-1.7997
637025024.4140,3.3968,18.8585,-0.8297
637125549.3160,3.0485,18.7287,-0.9397
637226074.2190,3.5401,18.9088,-1.4997
637326599.1210,3.3617,19.2190,-1.0097
637427124.0230,3.0434,19.0991,-1.3797
637527648.9260,3.4750,19.0393,-1.4497
637628173.8280,3.2567,18.9794,-1.5497
637728698.7300,3.1483,18.8696,-1.3997
637829223.6330,3.3599,18.8797,-2.0297
637929748.5350,3.4316,18.8698,-1.9097
638030273.4380,3.2433,19.0100,-1.6797
638130798.3400,3.4762,18.5998,-1.7997
638231323.2420,3.6991,18.8896,-1.3497
638331848.1450,3.5919,19.0094,-1.5397
638432373.0470,3.3448,19.7293,-1.2297
638532897.9490,3.4577,18.9591,-1.4897
638633422.8520,3.2806,18.9389,-1.5797
638733947.7540,3.3435,19.4287,-1.2597
638834472.6560,3.5063,18.7285,-1.3997
638934997.5590,3.2092,18.9283,-1.3397
639035522.4610,3.0121,19.1282,-1.5497
639136047.3630,3.1850,19.0580,-1.6397
639236572.2660,3.4779,18.7178,-1.9297
639337097.1680,3.2907,18.9576,-1.6097
639437622.0700,3.3229,18.8474,-1.9497
639538146.9730,3.5932,18.6972,-1.9797
639638671.8750,4.0235,18.9669,-1.8297
639739196.7770,3.5637,18.8166,-2.0297
639839721.6800,3.6039,19.3264,-1.8597
639940246.5820,3.6742,19.2361,-1.5097
640040771.4840,3.6544,19.0859,-1.3097
640141296.3870,3.6447,18.9756,-1.7897
640241821.2890,3.4749,18.6554,-0.7797
640342346.1910,3.6452,19.0851,-0.9497
640442871.0940,3.6754,19.4349,-1.2397
640543395.9960,3.3257,19.0246,-0.8397
640643920.8980,3.3159,19.5143,-1.2597
640744445.8010,3.6261,19.6741,-1.3697
640844970.7030,4.0156,19.8239,-0.9597
640945495.6050,3.5043,19.4638,-0.7697
641046020.5080,3.9429,19.4037,-1.2697
641146545.4100,3.9615,19.5536,-1.0897
641247070.3120,3.8101,19.0735,-1.4297
641347595.2150,4.1888,19.3334,-1.5297
641448120.1170,1.8174,17.7533,-2.6197
641548645.0200,3.0360,18.8132,-1.9097
641649169.9220,-3.5254,12.5831,-7.9097
641749694.8240,-0.2968,15.6630,-4.4397
641850219.7270,-19.0482,-2.9071,-24.1797
641950744.6290,-8.9695,6.9128,-13.8797
642051269.5310,-29.3109,-12.1073,-33.5897
642151794.4340,-30.0723,-12.8874,-34.4097
642252319.3360,-26.1737,-8.9673,-30.2597
642352844.2380,-27.8350,-10.5471,-31.9797
642453369.1410,-22.2964,-5.1169,-26.3797
642553894.0430,-24.3677,-7.2867,-28.4197
642654418.9450,-12.8991,4.0235,-17.2397
642754943.8480,-19.8404,-2.4963,-23.8497
642855468.7500,2.0082,18.5339,-3.3397
642955993.6520,-2.8332,13.8841,-7.7297
643056518.5550,3.5855,18.8543,-1.9897
643157043.4570,3.5841,19.0845,-1.9297
643257568.3590,3.4128,18.8747,-1.6297
643358093.2620,3.3214,18.9249,-1.9897
643458618.1640,3.6101,18.9751,-1.1097
643559143.0660,3.3987,19.0853,-1.3297
643659667.9690,3.2083,18.9956,-1.4697
643760192.8710,3.5280,18.9359,-1.2397
643860717.7730,3.3877,18.6162,-1.7497
643961242.6760,3.2174,18.7566,-1.4397
644061767.5780,3.9672,18.9969,-1.0597
644162292.4800,3.8569,18.6172,-1.5897
644262817.3830,3.3566,18.9076,-1.3397
644363342.2850,3.4163,19.3979,-1.3997
644463867.1880,6.1461,21.6482,0.9003
644564392.0900,4.4058,19.7086,-0.3097
644664916.9920,3.6755,19.4889,-1.1397
644765441.8950,5.1552,20.6192,-0.0097
644865966.7970,3.0050,19.2096,-1.1497
644966491.6990,3.3847,19.2299,-1.2397
645067016.6020,3.7340,19.3700,-0.9797
645167541.5040,3.2633,19.3302,-1.1997
645268066.4060,3.6526,19.1203,-1.1697
645368591.3090,3.7319,19.4104,-1.0597
645469116.2110,3.4012,19.3105,-1.0897
645569641.1130,3.4305,19.2007,-0.9097
645670166.0160,3.9198,19.5608,-1.2497
645770690.9180,3.6991,19.4509,-1.6097
645871215.8200,3.4484,19.5410,-1.0597
645971740.7230,3.6077,19.6312,-1.0897
646072265.6250,3.8771,18.8913,-1.2597
646172790.5270,3.6064,19.3814,-1.2097
646273315.4300,3.5757,19.2616,-1.2797
646373840.3320,3.8245,18.9616,-1.2197
646474365.2340,3.5917,19.0616,-0.9897
646574890.1370,3.4690,19.3615,-1.0497
646675415.0390,2.9463,19.2715,-1.6697
646775939.9410,3.3035,19.0914,-1.4497
646876464.8440,3.1308,18.9913,-1.8197
646976989.7460,2.8780,19.2613,-1.8497
647077514.6480,3.3453,19.2112,-1.1697
647178039.5510,3.2825,19.2812,-1.2697
647278564.4530,3.1898,19.3411,-1.4497
647379089.3550,3.2870,19.2610,-1.3897
647479614.2580,3.6843,19.7710,-1.2097
647580139.1600,3.6315,19.6109,-1.2197
647680664.0620,5.2488,20.9309,0.6003
647781188.9650,3.8965,19.6609,-0.9097
647881713.8670,3.3247,19.1509,-1.1897
647982238.7700,5.2229,20.7410,0.3603
648082763.6720,2.9111,19.2710,-1.6597
648183288.5740,3.0494,19.2111,-1.5897
648283813.4770,3.4176,19.3111,-1.3997
648384338.3790,2.9958,19.4012,-1.4197
648484863.2810,3.6140,19.0612,-1.4997
648585388.1840,3.7723,19.2513,-1.3997
648685913.0860,3.4605,18.8913,-1.5797
648786437.9880,3.4087,19.1314,-1.7597
648886962.8910,2.9369,19.0814,-1.7697
648987487.7930,3.3151,18.9415,-1.3997
649088012.6950,3.5034,19.4715,-1.4097
649188537.5980,3.6241,19.2617,-1.7497
649289062.5000,3.2162,19.1018,-1.1197
649389587.4020,3.2683,19.5020,-1.3397
649490112.3050,2.9505,19.1221,-1.7397
649590637.2070,3.0726,19.3323,-1.4697
649691162.1090,3.0448,19.6124,-1.5497
649791687.0120,3.0969,18.8326,-1.4597
649892211.9140,3.2290,19.4427,-1.9397
649992736.8160,3.0912,19.6429,-1.6297
650093261.7190,3.4733,19.5330,-1.6897
650193786.6210,3.1855,19.6032,-2.3397
650294311.5230,4.0276,19.1134,-0.7097
650394836.4260,3.7797,19.5435,-0.9597
650495361.3280,4.0519,19.7237,-0.9697
650595886.2300,4.1483,19.1937,-0.9397
650696411.1330,3.8355,19.3737,-0.6697
650796936.0350,4.2128,19.4837,-0.5797
650897460.9380,4.2901,19.7637,-0.3297
650997985.8400,3.5673,19.4537,-0.8597
651098510.7420,4.9946,20.9137,0.1903
651199035.6450,6.0518,21.6636,1.3903
651299560.5470,3.9791,19.1236,-1.2597
651400085.4490,3.4164,19.3036,-1.2797
651500610.3520,3.5436,19.3636,-1.3197
651601135.2540,3.9409,19.3036,-1.2797
651701660.1560,3.5382,19.4936,-1.4497
651802185.0590,3.4754,19.3236,-1.5997
651902709.9610,3.3427,19.6736,-1.8697
652003234.8630,3.4909,19.5336,-1.6497
652103759.7660,3.5491,19.3835,-0.9997
652204284.6680,3.6574,19.3835,-1.3197
652304809.5700,3.6656,19.4334,-1.1597
652405334.4730,3.3838,19.6034,-0.9597
652505859.3750,3.6220,19.1134,-1.1897
652606384.2770,3.5802,19.1633,-1.1197
652706909.1800,3.5284,19.5533,-1.4997
652807434.0820,3.6066,19.4332,-1.5897
652907958.9840,3.6548,18.9432,-0.9597
653008483.8870,3.6530,19.2332,-1.2597
653109008.7890,3.6512,19.1231,-1.2497
653209533.6910,3.6695,18.9731,-0.6797
653310058.5940,4.2962,19.3131,-1.1297
653410583.4960,3.9282,19.4031,-1.5397
653511108.3980,3.8602,19.1531,-1.3497
653611633.3010,4.3221,19.1132,-0.9897
653712158.2030,3.9741,19.2532,-0.8697
653812683.1050,3.8561,18.9432,-1.2097
653913208.0080,3.6980,18.9433,-0.8097
654013732.9100,3.9600,19.6233,-0.6297
654114257.8120,4.2820,19.8934,-1.3697
654214782.7150,4.2139,18.9834,-1.3697
654315307.6170,6.4159,22.1434,1.3403
654415832.5200,5.0178,20.9535,-0.0597
654516357.4220,3.8998,19.1635,-0.9997
654616882.3240,5.1318,20.5335,0.0203
654717407.2270,3.7314,19.2636,-1.0797
654817932.1290,3.9479,18.9835,-0.9597
654918457.0310,3.9843,19.0835,-0.6397
655018981.9340,3.7508,19.3035,-0.8597
655119506.8360,3.8573,19.5334,-1.1197
655220031.7380,3.6837,19.2634,-0.8697
655320556.6410,3.9002,19.3134,-1.1397
655421081.5430,4.1667,19.3333,-1.2097
655521606.4450,3.6331,19.2933,-1.0497
655622131.3480,3.5796,19.2433,-0.9097
655722656.2500,3.7260,18.9832,-1.0697
655823181.1520,3.6825,19.3032,-1.0797
655923706.0550,3.7390,19.3332,-1.0297
656024230.9570,3.6454,19.0431,-0.8297
656124755.8590,3.8825,19.1730,-1.0497
656225280.7620,4.0000,19.2628,-1.0597
656325805.6640,3.4875,20.0826,-0.8597
656426330.5660,3.6750,19.5124,-1.1297
656526855.4690,3.3525,19.7122,-0.8997
656627380.3710,3.4300,19.9720,-0.6297
656727905.2730,3.5174,19.6418,-1.2997
656828430.1760,3.4449,19.4316,-1.0997
656928955.0780,3.3324,19.8114,-1.4097
657029479.9800,3.4899,19.9312,-1.5497
657130004.8830,3.4074,19.4810,-0.9897
657230529.7850,3.4349,19.6208,-1.1297
657331054.6880,3.9523,19.7206,-1.0497
657431579.5900,3.3298,19.6804,-1.1597
657532104.4920,6.3595,22.0702,0.4603
657632629.3950,4.8696,20.1699,-0.7297
657733154.2970,3.9598,19.8797,-0.7697
657833679.1990,5.6399,21.4094,0.1703
657934204.1020,3.8701,19.0091,-0.7897
658034729.0040,3.5702,19.4189,-0.9097
658135253.9060,3.4204,19.6486,-0.7597
658235778.8090,3.6406,19.2183,-0.8297
658336303.7110,4.0107,19.5581,-0.9297
658436828.6130,3.6909,19.5778,-0.8797
658537353.5160,3.8310,19.6975,-0.8797
658637878.4180,3.9212,19.6073,-0.9697
658738403.3200,4.0413,19.8170,-1.2297
658838928.2230,4.0215,19.6768,-1.0097
658939453.1250,3.8521,19.5968,-1.5697
659039978.0270,4.0027,19.7568,-1.4397
659140502.9300,3.4533,19.5668,-0.8297
659241027.8320,3.7439,19.7268,-1.2797
659341552.7340,3.5845,19.5468,-0.9697
659442077.6370,3.4251,19.4368,-0.7297
659542602.5390,3.8857,19.2768,-1.2697
659643127.4410,3.8063,19.5668,-1.0497
659743652.3440,3.2069,19.8468,-1.1997
659844177.2460,3.3975,19.5068,-1.2297
659944702.1480,3.7381,19.9868,-1.0097
660045227.0510,3.3587,19.9368,-0.9697
660145751.9530,3.6293,19.2968,-1.3997
660246276.8550,3.8097,19.6369,-1.2197
660346801.7580,3.4592,19.1073,-0.8997
660447326.6600,3.4287,19.2276,-1.1197
660547851.5620,4.2182,19.3680,-0.8197
660648376.4650,3.6278,19.1584,-0.8397
660748901.3670,4.7373,19.9988,0.0303
660849426.2700,4.3768,19.5891,-0.5097
660949951.1720,5.3463,21.2995,1.1403
661050476.0740,6.0058,21.5299,1.3803
661151000.9770,3.8953,19.6202,-0.9097
661251525.8790,3.9249,19.8906,-0.1997
661352050.7810,3.4244,19.4610,-0.8497
661452575.6840,3.8339,19.5214,-1.0397
661553100.5860,4.1934,19.5617,-0.9897
661653625.4880,3.8029,19.3822,-0.8497
661754150.3910,3.2223,19.5028,-1.2897
661854675.2930,3.5517,19.8133,-1.1197
661955200.1950,3.7110,19.5539,-1.2297
662055725.0980,3.4604,19.3345,-1.4597
662156250.0000,3.6498,19.6350,-1.0997
662256774.9020,4.0092,19.5756,-0.8897
662357299.8050,3.6486,19.4061,-0.8497
662457824.7070,3.7480,19.5767,-1.0597
662558349.6090,3.2074,19.5173,-0.8897
662658874.5120,3.3868,19.4978,-0.8597
662759399.4140,3.5862,20.2584,-1.4097
662859924.3160,3.2155,19.5390,-1.0297
662960449.2190,3.3649,20.2495,-1.5797
663060974.1210,3.6645,20.4199,-1.6997
663161499.0230,4.2442,19.6603,-1.1997
663262023.9260,3.5039,20.0606,-1.2397
663362548.8280,3.9237,19.4909,-1.1297
663463073.7300,4.2234,19.4412,-0.9997
663563598.6330,3.8431,19.7916,-1.2697
663664123.5350,3.7928,19.6919,-1.2997
663764648.4380,3.6725,19.8122,-1.2097
663865173.3400,3.9422,19.7425,-1.2297
663965698.2420,3.4919,19.4929,-0.7797
664066223.1450,3.4416,19.5932,-0.8797
664166748.0470,6.7713,22.5635,1.5203
664267272.9490,4.8111,20.8938,-0.3697
664367797.8520,3.8208,19.6342,-1.0897
664468322.7540,5.4910,21.1241,0.1503
664568847.6560,3.5913,19.2840,-0.7197
664669372.5590,3.5717,19.3338,-1.1997
664769897.4610,3.7821,19.2537,-0.8197
664870422.3630,3.8124,19.2835,-0.6197
664970947.2660,3.7028,19.7934,-1.2797
665071472.1680,3.6231,19.5632,-1.0997
665171997.0700,3.4335,19.4731,-1.0997
665272521.9730,3.3938,19.6129,-1.1197
665373046.8750,4.0542,19.4628,-0.8797
665473571.7770,3.6846,19.5526,-0.9197
665574096.6800,3.6949,19.5225,-1.4997
665674621.5820,4.1053,19.4923,-1.2297
665775146.4840,3.7956,19.4522,-1.0697
665875671.3870,3.6675,19.4020,-0.8497
665976196.2890,3.5694,19.9218,-1.4997
666076721.1910,3.8613,19.8216,-1.3997
666177246.0940,3.7032,19.6414,-0.5797
666277770.9960,3.4051,19.8312,-0.9297
666378295.8980,3.7270,19.5710,-1.0197
666478820.8010,3.9589,19.5808,-0.8297
666579345.7030,4.2508,19.7306,-0.7897
666679870.6050,4.2827,19.5904,-0.8597
666780395.5080,3.7945,19.8002,-1.0797
666880920.4100,3.7464,20.0200,-0.9397
666981445.3120,3.3283,20.0698,-1.3997
667081970.2150,3.6502,19.7696,-1.3197
667182495.1170,3.5620,19.8095,-1.2097
667283020.0200,3.2736,19.7896,-1.1797
667383544.9220,6.3652,22.1997,1.5003
667484069.8240,4.2768,20.3599,-0.8097
667584594.7270,4.2183,19.3600,-0.5997
667685119.6290,5.9599,21.5601,1.2403
667785644.5310,4.1215,19.5602,-0.9597
667886169.4340,4.3430,19.2203,-1.0097
667986694.3360,4.0046,20.1904,-1.1297
668087219.2380,4.0862,19.8005,-1.1097
668187744.1410,3.7577,20.1707,-0.8497
668288269.0430,3.7993,20.4608,-0.9197
668388793.9450,4.1709,19.7209,-0.7297
668489318.8480,4.0324,19.9710,-0.8897
668589843.7500,3.9130,19.8312,-1.2297
668690368.6520,4.1422,19.7714,-0.9497
