Distance(ft),ch0_dB_20260203_091320,ch1_dB_20260203_091320,ch2_dB_20260203_091320,ch3_dB_20260203_091320,ch4_dB_20260203_091320,ch5_dB_20260203_091320
304.33087695062767,-42.587108820069645,-40.709876004335534,-40.37842031122003,-45.13450137628165,-44.96787030990258,-12.982122097206837
308.806331023431,-56.85119982061057,-46.871178855504624,-40.89514250010173,-45.927190973765875,-53.85815663949538,-16.13264548720811
313.2817850962343,-51.41762097324509,-43.23332804083529,-42.31833883676522,-47.414967086179445,-50.346526100052536,-18.61205801994129
317.7572391690377,-51.6383743990923,-49.452329470962546,-50.51387228905044,-44.29681126365064,-49.92939201938667,-21.96967426118232
322.232693241841,-45.41763230562221,-42.75505367831791,-43.27022179169468,-51.18641698861619,-52.07013197707036,-23.697476508725384
326.70814731464435,-51.558558999933,-53.609938446677674,-41.42974000347544,-55.246001034349845,-60.54950954097629,-27.221077186690785
331.1836013874477,-43.68879256813895,-53.52902001570823,-43.00456958008667,-45.77998508246432,-53.500356499627074,-29.636383489272333
335.65905546025107,-59.73103115960707,-52.189982117021614,-46.26218864857697,-50.61161275945273,-51.352536987549044,-29.64376739988651
340.13450953305437,-48.71774307202813,-46.11793405821557,-46.25107024248676,-56.83819227876958,-52.024171069783606,-30.804087283537203
344.6099636058578,-52.93721972473243,-59.58218609682585,-41.08248129362199,-48.65122231717908,-48.64145295363586,-0.005263064186838596
349.08541767866103,-45.100835595279925,-44.99309052783873,-43.0647627631614,-42.840283058506465,-51.38126600470002,-3.64947957563746
353.56087175146445,-47.620529467185364,-48.583924483278636,-45.848856010215414,-48.46089861424402,-54.699560198673744,-11.889965849522333
358.03632582426775,-77.26114011835782,-46.219347030247405,-40.88639692327922,-49.3885793671404,-48.21616884677994,-13.911603508422683
362.51177989707116,-50.857119009613015,-56.76982077735844,-44.5812677385555,-51.50413213977188,-71.02375239912035,-16.63632407427071
366.98723396987447,-48.380320560104444,-49.13109205211281,-42.826545973135175,-51.36614727198982,-46.349300897627685,-21.637045571950175
371.4626880426778,-50.99991266807879,-44.68734251271364,-41.48496732150947,-53.84694823364997,-51.273295082267076,-21.659247107465536
375.93814211548124,-47.743358075744915,-45.414879954314756,-49.620890948324295,-51.33214346603331,-61.5254458488659,-23.348007105788973
380.4135961882845,-48.78743150559639,-40.076476144436086,-41.03690976784325,-51.66320900327382,-56.07853934019179,-26.27185074486035
384.8890502610878,-48.18961046378255,-44.12738470863103,-47.030043727751895,-57.82162023973477,-60.15107940782067,-30.15474438403084
389.36450433389126,-40.78989722562676,-50.82041022655658,-47.6083718186586,-44.75869733049538,-38.731576077419696,-30.549701488516238
393.8399584066947,-48.083511423033514,-44.04986895940234,-45.05752447795601,-49.8473301030927,-51.96558652805349,-31.08974734815422
398.3154124794979,-50.019457925364165,-79.85773220396172,-45.872945541765674,-50.00404807674906,-48.3166885843389,-3.622542831404556
402.7908665523012,-45.57491909391453,-48.061450723122256,-45.41943346978339,-47.756436397509354,-55.24651849950231,-4.0523637756958895
407.2663206251046,-45.410320301174146,-45.06791273478135,-42.032706924606494,-53.20523356695175,-68.18040310129527,-9.825119849003231
411.74177469790806,-43.68329111144228,-46.63315027598675,-43.41730124487158,-43.71244867485093,-39.14229533228196,-18.80553379171528
416.2172287707113,-46.16312698512079,-56.008624122164036,-44.42310254921968,-57.06805456307691,-51.6720220803797,-20.456993829015097
420.6926828435146,-44.81495843125886,-51.46614014585892,-43.5514662317117,-49.10075886045182,-53.77952808057362,-22.335132558748825
425.1681369163181,-42.55599730604335,-45.51167729689545,-39.65238884278613,-46.011738794278486,-52.02893702553798,-27.726937237680296
429.64359098912144,-61.43176039470017,-44.224385321264606,-41.49354343789685,-61.82098750327678,-44.15410504125943,-28.753796703147
434.11904506192457,-71.47386148236363,-39.62885412095297,-37.354592046968826,-56.55373690678816,-47.40041069967069,-29.29179515442721
438.59449913472804,-44.49647230278279,-52.86929278217217,-57.689303958292626,-57.88378923533874,-50.96933931158088,-29.359459608202464
