Distance(ft),ch0_dB_20260203_064235,ch1_dB_20260203_064235,ch2_dB_20260203_064235,ch3_dB_20260203_064235,ch4_dB_20260203_064235,ch5_dB_20260203_064235
707.1217435029288,-52.560823649514546,-54.10347797146052,-53.75971949036642,-55.602815350264116,-50.258292665169435,
711.5971975757321,-52.72066707677233,-55.53167445360238,-55.10916121459324,-55.29755835111209,-50.39718715117448,
716.0726516485356,-53.10224413797454,-56.64919581789164,-54.1799317561552,-55.442949879756355,-50.39161242103621,
720.548105721339,-52.6696031633756,-55.77074386612225,-54.35290218752944,-56.19503412809857,-50.61332478943403,
725.0235597941422,-52.54785521949156,-54.51676113444087,-54.829719253796945,-55.177986751665074,-50.55504752936617,
729.4990138669456,-53.38163563731331,-55.21780775555583,-54.69283960338606,-55.879455268575356,-50.65026106377089,
733.974467939749,-54.20134108430492,-53.75104792919358,-52.61365098115569,-55.27401868713011,-51.26562895460354,
738.4499220125523,-51.65199694169203,-56.22420702801855,-55.18573916808282,-55.291770092023036,-50.79529290161565,
742.9253760853557,-52.049445310397296,-56.08395124273507,-54.825019752650604,-56.03682196792143,-51.095235199175455,
747.400830158159,-52.59515969013938,-55.027977346036884,-53.40383547337892,-55.379485864372626,-50.96193645610889,
751.8762842309624,-52.8307453667464,-56.43630225125228,-53.69089948700558,-56.409137432274115,-51.35691078558422,
756.3517383037657,-52.97937245598685,-56.82399061664039,-53.95489955570049,-56.70357258565361,-51.14211031679088,
760.8271923765691,-53.19361848558493,-56.64941331605035,-54.41306701242787,-56.73443091765041,-51.23697588434829,
765.3026464493723,-52.51556617210153,-55.89584180556142,-55.01634351681791,-56.35725591291284,-51.41769596167144,
769.7781005221758,-52.46460066318591,-55.79753539436265,-55.09736083867565,-56.267629197585634,-51.52118221006784,
774.2535545949792,-51.96229286951912,-58.52447726907657,-53.418458968575145,-55.571477512153855,-51.638975010813525,
778.7290086677824,-49.432296615321185,-58.149291533897724,-52.61786889126728,-55.567941882443144,-51.80065939063961,
783.2044627405857,-47.83858934082075,-69.55738510597526,-61.23387388944025,-57.19432414602325,-51.53821944503588,
787.6799168133891,-54.48791582117015,-55.26411771097458,-56.451161391138136,-57.281288602621814,-52.22417032204351,
792.1553708861925,-49.90748328721339,-54.85212800884068,-52.70573684905489,-61.23646453893623,-51.77353216881354,
796.6308249589957,-54.4611331900827,-57.22593703224006,-57.48718818742628,-56.11277378531268,-50.8255830435596,
801.1062790317991,-55.71581440691787,-57.45605201371552,-57.00272962156866,-57.385227389040125,-51.18302928386514,
805.5817331046024,-54.98892739623224,-57.150951163960364,-56.59514483165775,-57.43881837887535,-51.46207877536255,
810.0571871774059,-54.83977701752535,-57.23493053530333,-57.17206447093041,-57.69780208194821,-51.745154302919474,
814.5326412502093,-54.75646747219546,-57.53251452092649,-57.60473929377352,-57.72240616229443,-51.78308566075216,
819.0080953230125,-54.81754128398823,-56.46447420650788,-57.12110991126718,-57.81470457363211,-51.85116782898429,
823.483549395816,-54.69831646530801,-55.836897698019285,-56.814538247041185,-57.957411757790226,-51.87934659581265,
827.9590034686192,-54.596010759572486,-57.033091474393544,-57.86773878874655,-58.0291889410264,-52.07473203044968,
832.4344575414226,-54.48824441990464,-59.692804703852254,-59.244861091326506,-58.09169098858262,-52.08142523008534,
836.9099116142261,-54.69187631319231,-59.58365795325555,-58.32996605005414,-58.267949282219654,-52.12913178335434,
841.3853656870293,-54.5172683722458,-58.66324679923853,-57.726136290924345,-58.21120937160962,-52.18292151098958,
845.8608197598326,-54.53613225864352,-59.20277348146151,-59.37412162176643,-58.353033268450275,-52.32860809915765,
850.3362738326359,-54.59139527710774,-58.762604168663444,-59.70252220261397,-58.6355553706749,-52.333183063267086,
854.8117279054392,-54.89623030295073,-56.393077728056056,-57.48737038006287,-58.304218344586445,-52.41636474805715,
859.2871819782428,-54.55615945643288,-56.082350839112706,-56.89189153993667,-58.57982755834775,-52.536944904322155,
863.7626360510461,-54.666103466426684,-57.89069746853222,-58.37465683830804,-58.63235066542559,-52.61452799092617,
868.2380901238494,-54.746018639544346,-57.97443090692795,-58.97081456058654,-58.808755936856954,-52.584466399568505,
872.713544196653,-54.73587388746022,-56.78151369010813,-57.01472142016744,-58.78562484754828,-52.74947198177845,
877.1889982694562,-54.64819507060609,-57.53943091388916,-56.79552966867237,-59.00292878960396,-52.64063446728074,
881.6644523422594,-54.95730799591924,-59.06417693270899,-57.40356630589733,-59.09232366699115,-52.712562165575875,
886.1399064150627,-54.976537892446736,-57.205891816351,-56.52677923591397,-58.80896402859708,-52.78919268948455,
890.615360487866,-55.119412817013924,-56.71202160101903,-55.98631350174884,-59.1411405332595,-52.929192304558974,
895.0908145606695,-55.13612423286852,-59.73586739623016,-57.6401011296262,-59.208766930704556,-53.029192974847,
899.5662686334728,-55.254850364958486,-60.927410696124404,-59.36502965919275,-59.37350217955115,-52.90292292878938,
904.041722706276,-55.292677606175914,-57.96962482085561,-58.1939378276611,-59.37192073881509,-52.97666235298589,
