Distance(ft),ch0_dB_20260203_093444,ch1_dB_20260203_093444,ch2_dB_20260203_093444,ch3_dB_20260203_093444,ch4_dB_20260203_093444,ch5_dB_20260203_093444
380.4135961882845,-49.599762678992306,-49.74082143795287,-53.444288753323406,-59.49476664194439,-51.34579351671423,-29.26511307664648
384.8890502610878,-53.561357275721875,-47.04505247629403,-53.36774365073423,-56.391136398041404,-50.6375750991291,-29.553755469279537
389.36450433389126,-41.372149394786334,-45.028897419892914,-49.125710701379134,-57.01985472233613,-49.46692620117293,-32.418262393485065
393.8399584066947,-43.228488345140576,-54.262050806577776,-49.00610854742347,-48.82842645527941,-52.716141443389475,-33.75362489162181
398.3154124794979,-45.01177544149999,-53.5014945043343,-48.967476616506644,-51.208486695915944,-52.09081312709368,-9.742816939139473
402.7908665523012,-59.87864174496417,-46.562107942595965,-52.176009155372924,-55.391911731236675,-53.040764323557276,-16.97739779379944
407.2663206251046,-55.601679297820795,-46.22846217286806,-58.860289925175344,-54.89101285242215,-53.4050942054498,-20.463516472271422
411.74177469790806,-55.6641968777305,-50.34142756342849,-52.77953948522125,-60.04604884604711,-52.95787055033523,-21.42904795646789
416.2172287707113,-58.53553389574648,-48.67455385143888,-53.81960062930262,-56.328987367791754,-51.93158426071786,-21.72257632080628
420.6926828435146,-60.080209616209316,-51.158759015700525,-52.879750888386425,-56.58655674987515,-52.89448301205699,-24.42839555481956
425.1681369163181,-59.62688017881949,-49.52337043246735,-51.96998559841634,-56.50145852292137,-51.37349377222531,-24.96728954009281
429.64359098912144,-60.282408712165406,-48.98910245959638,-52.47746895199814,-56.37158998162982,-52.146866174501625,-29.61524995396845
434.11904506192457,-50.55632478137646,-50.24362804021596,-55.19882820339886,-61.27601652623987,-53.06535824733579,-30.35378056405248
438.59449913472804,-54.80969760921848,-51.78254553343905,-56.46072450232742,-59.76137152970614,-51.68924314740238,-30.682464096436355
443.0699532075314,-56.41327524977585,-50.338399780877666,-52.190917051122995,-56.57268397216306,-52.4740355405251,-31.844348461849673
447.54540728033487,-53.76481298591753,-51.07121971420055,-52.6674571398215,-55.50769477445721,-53.05983003833838,-33.3558032386307
452.020861353138,-49.62960034981175,-49.808430785978715,-54.67134002909085,-58.46366106082482,-52.72431491689215,0.6802012082423491
456.49631542594136,-53.64528687744058,-54.29098566540959,-58.18833755517762,-55.83365623522533,-52.58215913168257,-10.266101137714092
460.9717694987447,-52.24772421654358,-51.13984358601749,-57.65647916524812,-58.804105027763434,-51.90988134914667,-18.06406232975657
465.4472235715482,-64.79885692455836,-53.986672609671416,-53.32286091370762,-57.892498148096806,-53.1325536649425,-18.136095988668476
469.92267764435144,-59.645810496211,-53.05606895711655,-55.64630733640395,-57.24922773382141,-53.21386947612163,-21.088228493937784
474.3981317171548,-56.74683579341689,-53.04752719958789,-56.08628209691695,-57.10870322159003,-52.606075014866214,-26.10087527872
478.87358578995816,-56.37835873140885,-53.828351109366636,-54.9170778875171,-57.67887079413601,-53.24276525582601,-28.908368891318954
483.3490398627615,-58.300998000576485,-54.38278057794258,-54.84488719708893,-57.14998463416271,-53.377340561082946,-31.993252643299158
487.8244939355649,-51.83036423810557,-55.89055116777261,-52.27076790836488,-56.49894178612466,-53.57909004794318,-32.209363385241836
492.2999480083681,-67.60510806853075,-53.11274153817945,-58.12734577554651,-58.09516395787091,-53.06635130606303,-32.546313181385145
496.7754020811716,-60.823942054707565,-53.93672937489376,-55.43289153727797,-58.8920789707077,-53.599769012663685,-32.991813962845484
501.25085615397495,-58.728946694671734,-53.709246537036954,-58.368882033355554,-57.570053128121835,-53.89750271159417,-35.987684861561206
505.7263102267783,-58.6822531956837,-53.80306959770359,-55.99610705281598,-59.10874583349195,-53.91818806100161,5.1064700843330275
510.20176429958144,-52.47031450776336,-56.888811790163,-59.09312444641096,-55.430118031281665,-53.66583623782101,-13.969710739021906
514.677218372385,-41.72336846094569,-47.044278115683944,-47.7313350571632,-50.30618059693282,-56.6174665330126,-16.232498303545984
519.1526724451884,-46.17509808848129,-49.392020318070024,-53.93636962726876,-59.372341689870524,-52.874442904982445,-17.206314302050004
523.6281265179916,-54.11576702670171,-50.56197160631966,-53.176911644119585,-60.640991884493474,-52.76642805750952,-17.924539048096445
528.1035805907949,-54.4323156675281,-52.22163901078411,-55.14270822338344,-60.197127399964955,-53.26860025155745,-27.416657209789253
532.5790346635982,-55.09059292653344,-52.455581265691784,-55.3240273373629,-59.6504763586363,-53.632845898653585,-30.73756286076189
537.0544887364017,-56.7530083733058,-52.88284695768284,-54.85401806999584,-60.003537785403495,-53.36065022329154,-33.316806905503846
541.5299428092051,-57.42897036749176,-53.76823420687656,-57.06812951576094,-59.74451265004589,-53.972534613351016,-35.0764453499868
546.0053968820084,-55.29047968277375,-53.293289945293736,-54.724232974622204,-59.98670343224933,-53.99176899985698,-35.25154813715957
550.4808509548117,-56.39933847041309,-53.3257208335111,-56.53667191847059,-60.38954404915016,-53.65005841014785,-36.28010800564303
554.9563050276151,-56.62331044245852,-53.77641605304574,-56.296493757772666,-59.992331548317296,-53.92565051076146,-37.321402517651165
559.4317591004184,-56.6612745341872,-53.59310411766085,-57.49407713074427,-60.07226383032705,-53.867053827436926,
563.9072131732219,-56.99854202625082,-54.12726855599103,-55.365222388135535,-59.88256117869298,-53.923650600222615,
568.3826672460251,-57.307995704618065,-53.945532086174836,-57.27345745024192,-60.38041555048734,-54.20868824849065,
572.8581213188285,-56.78644735916443,-53.87903298094606,-57.164954920532,-59.99974227445841,-54.12860532754972,
577.3335753916318,-56.91269163257498,-54.347495383797586,-57.08181466791795,-60.32002452989712,-54.19498492743461,
581.8090294644351,-57.70287346188048,-54.05891479932322,-56.74132560714277,-60.23296179070833,-54.20973080581109,
586.2844835372384,-57.90937091983768,-54.144647811053126,-56.39821739147044,-60.15885681979945,-54.29788026998758,
590.7599376100419,-57.35183681842395,-54.645791454786064,-58.186220280968676,-60.453195015283654,-54.502358871806265,
595.2353916828453,-58.000248113208116,-54.29745854619157,-57.43629827824975,-60.40205376196482,-54.45699135978287,
599.7108457556485,-58.33187012333341,-54.43425018678394,-57.468348495834654,-60.679197454526246,-54.690160105691,
604.186299828452,-58.48491310797026,-54.36680115932912,-57.68670335637913,-60.247741424389936,-54.69192786383222,
608.6617539012552,-57.968359813188314,-54.60065222651976,-57.165328383755075,-60.7352519809212,-54.592872451390704,
613.1372079740586,-57.23753498068995,-55.057731257021594,-57.008598588305574,-59.764122189289175,-54.51646360955996,
617.6126620468619,-58.19013201549919,-55.127690664570494,-58.92781210540383,-60.61888856266853,-54.680233149327904,
