StatType:1
NumBins:1912
StartFreq:491898100
PerBin:real and imaginary coefficients
-0.217, -1.238
-0.720, -0.979
-1.078, -0.537
-1.228, 0.019
-1.137, 0.599
-0.810, 1.105
-0.290, 1.445
0.344, 1.549
0.988, 1.383
1.527, 0.961
1.862, 0.342
1.923, -0.375
1.694, -1.066
1.207, -1.612
0.548, -1.923
-0.174, -1.951
-0.837, -1.701
-1.341, -1.222
-1.612, -0.600
-1.620, 0.063
-1.373, 0.663
-0.919, 1.108
-0.333, 1.334
0.291, 1.308
0.853, 1.035
1.263, 0.555
1.451, -0.061
1.377, -0.716
1.040, -1.306
0.477, -1.727
-0.227, -1.899
-0.961, -1.778
-1.607, -1.370
-2.049, -0.733
-2.211, 0.030
-2.068, 0.799
-1.646, 1.449
-1.018, 1.879
-0.290, 2.034
0.420, 1.902
1.005, 1.522
1.382, 0.967
1.509, 0.334
1.382, -0.275
1.033, -0.768
0.528, -1.070
-0.049, -1.138
-0.599, -0.962
-1.030, -0.571
-1.263, -0.029
-1.250, 0.575
-0.985, 1.136
-0.502, 1.553
0.125, 1.748
0.794, 1.676
1.392, 1.340
1.815, 0.793
1.994, 0.123
1.902, -0.557
1.562, -1.140
1.040, -1.537
0.427, -1.698
-0.175, -1.615
-0.674, -1.318
-1.000, -0.872
-1.114, -0.357
-1.011, 0.135
-0.722, 0.525
-0.306, 0.746
0.159, 0.766
0.585, 0.579
0.891, 0.219
1.014, -0.250
0.921, -0.745
0.617, -1.168
0.148, -1.437
-0.407, -1.491
-0.948, -1.314
-1.380, -0.931
-1.626, -0.407
-1.648, 0.166
-1.448, 0.693
-1.069, 1.091
-0.581, 1.301
-0.071, 1.304
0.379, 1.111
0.699, 0.767
0.843, 0.337
0.793, -0.101
0.563, -0.467
0.198, -0.695
-0.234, -0.739
-0.654, -0.588
-0.977, -0.256
-1.135, 0.201
-1.082, 0.703
-0.816, 1.158
-0.370, 1.475
0.181, 1.589
0.742, 1.470
1.214, 1.137
1.516, 0.646
1.602, 0.083
1.464, -0.457
1.135, -0.890
0.674, -1.150
0.163, -1.205
-0.312, -1.051
-0.675, -0.724
-0.865, -0.281
-0.849, 0.200
-0.629, 0.632
-0.236, 0.937
0.266, 1.051
0.793, 0.938
1.247, 0.602
1.538, 0.083
1.595, -0.537
1.390, -1.152
0.946, -1.650
0.329, -1.941
-0.359, -1.969
-1.007, -1.732
-1.511, -1.269
-1.798, -0.658
-1.830, 0.002
-1.615, 0.609
-1.197, 1.074
-0.647, 1.333
-0.055, 1.357
0.486, 1.147
0.892, 0.743
1.098, 0.210
1.065, -0.367
0.790, -0.889
0.307, -1.261
-0.309, -1.406
-0.958, -1.278
-1.521, -0.881
-1.891, -0.267
-1.989, 0.468
-1.786, 1.200
-1.306, 1.808
-0.625, 2.188
0.148, 2.283
0.893, 2.082
1.500, 1.628
1.885, 0.999
2.011, 0.293
1.871, -0.387
1.503, -0.946
0.969, -1.315
0.357, -1.446
-0.244, -1.331
-0.738, -0.993
-1.046, -0.488
-1.116, 0.099
-0.929, 0.665
-0.512, 1.105
0.068, 1.332
0.710, 1.289
1.292, 0.971
1.703, 0.424
1.858, -0.261
1.723, -0.964
1.316, -1.562
0.709, -1.957
0.002, -2.090
-0.695, -1.950
-1.278, -1.568
-1.669, -1.011
-1.823, -0.369
-1.734, 0.266
-1.425, 0.804
-0.951, 1.174
-0.389, 1.329
0.173, 1.253
0.647, 0.965
0.957, 0.515
1.050, -0.020
0.907, -0.543
0.551, -0.959
0.043, -1.185
-0.523, -1.172
-1.042, -0.915
-1.410, -0.455
-1.557, 0.125
-1.455, 0.718
-1.123, 1.221
-0.622, 1.551
-0.041, 1.658
0.527, 1.536
0.994, 1.214
1.295, 0.751
1.394, 0.224
1.284, -0.284
0.996, -0.696
0.579, -0.952
0.108, -1.016
-0.338, -0.883
-0.682, -0.580
-0.862, -0.161
-0.842, 0.295
-0.623, 0.700
-0.244, 0.971
0.223, 1.052
0.685, 0.920
1.052, 0.599
1.251, 0.148
1.245, -0.346
1.036, -0.794
0.662, -1.120
0.195, -1.262
-0.281, -1.206
-0.696, -0.970
-0.978, -0.587
-1.073, -0.133
-0.981, 0.318
-0.712, 0.692
-0.314, 0.922
0.151, 0.965
0.597, 0.809
0.946, 0.472
1.126, 0.009
1.096, -0.502
0.851, -0.967
0.425, -1.298
-0.111, -1.431
-0.665, -1.334
-1.139, -1.019
-1.449, -0.537
-1.543, 0.029
-1.405, 0.583
-1.063, 1.030
-0.579, 1.302
-0.038, 1.359
0.473, 1.200
0.871, 0.855
1.095, 0.384
1.108, -0.135
0.906, -0.616
0.520, -0.975
0.010, -1.146
-0.540, -1.089
-1.033, -0.801
-1.376, -0.320
-1.500, 0.281
-1.364, 0.902
-0.978, 1.435
-0.397, 1.778
0.285, 1.867
0.956, 1.679
1.504, 1.245
1.843, 0.635
1.925, -0.050
1.744, -0.707
1.338, -1.239
0.772, -1.573
0.135, -1.667
-0.479, -1.515
-0.980, -1.146
-1.295, -0.619
-1.377, -0.016
-1.213, 0.569
-0.827, 1.043
-0.276, 1.323
0.354, 1.354
0.953, 1.120
1.416, 0.649
1.652, 0.014
1.609, -0.678
1.283, -1.307
0.725, -1.760
0.028, -1.956
-0.694, -1.865
-1.321, -1.502
-1.759, -0.934
-1.945, -0.252
-1.864, 0.437
-1.539, 1.032
-1.028, 1.455
-0.411, 1.650
0.220, 1.601
0.773, 1.323
1.170, 0.863
1.354, 0.293
1.300, -0.298
1.014, -0.816
0.542, -1.176
-0.042, -1.308
-0.634, -1.187
-1.127, -0.823
-1.427, -0.279
-1.473, 0.348
-1.252, 0.941
-0.806, 1.391
-0.216, 1.621
0.411, 1.595
0.969, 1.325
1.370, 0.865
1.557, 0.297
1.511, -0.284
1.252, -0.792
0.828, -1.153
0.310, -1.319
-0.221, -1.273
-0.684, -1.026
-1.009, -0.621
-1.142, -0.122
-1.060, 0.387
-0.772, 0.817
-0.329, 1.087
0.190, 1.146
0.688, 0.977
1.069, 0.612
1.262, 0.118
1.230, -0.411
0.980, -0.877
0.563, -1.197
0.058, -1.315
-0.444, -1.219
-0.856, -0.933
-1.113, -0.515
-1.179, -0.039
-1.052, 0.415
-0.757, 0.774
-0.347, 0.980
0.111, 1.000
0.535, 0.827
0.848, 0.490
0.992, 0.047
0.931, -0.421
0.674, -0.824
0.262, -1.085
-0.231, -1.149
-0.713, -0.996
-1.094, -0.650
-1.297, -0.172
-1.284, 0.351
-1.057, 0.822
-0.661, 1.158
-0.167, 1.303
0.337, 1.239
